"Environment and Climate Change Canada"
"Monthly Values for January - 2006"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-10.6","0","6.3","7.6","0","-30.2","0","91.4","0","158.0","78.4","0","151.0","64.0","15","",,NA,"885.7","0.0","6078285"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","-7.1","0",NA,"7.2","0","-28.7","0","",,NA,"82.3","0",NA,"50.0","12","",,NA,"779.4","0.0","6080192"
"CRYSTAL FALLS","46.444","-79.906","ON","",,NA,"",,"",,"72.0","0",NA,"102.6","0",NA,"65.0","14","","",NA,"","","6081930"
"NORTH BAY A","46.364","-79.423","ON","-7.0","0","5.6","3.7","0","-24.1","0","99.2","0","152.0","130.0","0","189.0","44.0","18","",,NA,"774.4","0.0","6085700"
"GORE BAY  AWOS","45.883","-82.567","ON","-4.2","0",NA,"4.2","0","-20.3","0","",,NA,"52.0","1",NA,"","14","",,NA,"687.7","0.0","6092930"
"SANDFIELD","45.690","-81.982","ON","-3.7","0",NA,"7.0","0","-23.0","0","52.0","0",NA,"117.0","0",NA,"34.0","16","","",NA,"672.6","0.0","6097426"
"ALEXANDRIA","45.324","-74.614","ON","-6.3","0",NA,"7.5","0","-22.0","0","",,NA,"",,NA,"","","",,NA,"754.7","0.0","6100166"
"ALFRED","45.555","-74.876","ON","-6.3","0",NA,"6.4","0","-26.1","0","40.0","20",NA,"",,NA,"25.0","","",,NA,"752.7","0.0","6100176"
"APPLETON","45.186","-76.113","ON","-5.5","0",NA,"9.5","0","-25.5","0","45.6","0",NA,"85.8","0",NA,"22.0","17","","",NA,"729.3","0.0","6100285"
"BROCKVILLE PCC","44.600","-75.667","ON","-2.3","0","5.5","12.0","0","-20.0","0","32.3","0","66.0","101.2","0","129.0","0.0","15","","",NA,"630.1","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-6.5","0","5.3","6.0","0","-25.0","0","54.3","0","129.0","89.2","0","162.0","55.0","14","","",NA,"759.5","0.0","6101335"
"CORNWALL","45.016","-74.749","ON","-4.0","0","4.5","13.5","0","-19.0","0","51.5","0","109.0","117.7","0","154.0","12.0","17","","",NA,"682.3","0.0","6101874"
"CORNWALL","45.031","-74.681","ON","-4.5","0",NA,"12.6","0","-19.3","0","22.0","24",NA,"",,NA,"2.0","","",,NA,"696.5","0.0","6101875"
"EGANVILLE 2","45.548","-77.103","ON","-5.8","0",NA,"10.0","0","-26.0","0","56.4","0",NA,"81.4","0",NA,"43.0","13","","",NA,"736.5","0.0","6102252"
"DRUMMOND CENTRE","45.032","-76.253","ON","-5.2","0","4.6","9.5","0","-27.0","0","45.8","0","105.0","97.6","0","144.0","28.0","16","","",NA,"718.0","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-2.4","0",NA,"12.3","0","-19.6","0","",,NA,"",,NA,"","","",,NA,"633.6","0.0","6103024"
"HARTINGTON IHD","44.428","-76.690","ON","-3.1","0","5.3","10.5","0","-21.5","0","18.5","0","43.0","102.7","0","137.0","0.0","12","","",NA,"653.5","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-5.0","0",NA,"10.6","0","-24.0","0","",,NA,"102.7","0",NA,"14.0","13","",,NA,"713.3","0.0","6104027"
"KINGSTON PUMPING STATION","44.244","-76.481","ON","-1.6","0","5.4","10.5","0","-18.5","0","19.5","0","39.0","89.8","0","109.0","0.0","16","","",NA,"606.9","0.0","6104175"
"MOOSE CREEK","45.251","-74.963","ON","-6.4","0",NA,"9.6","0","-23.2","0","24.0","19",NA,"",,NA,"9.0","","",,NA,"757.6","0.0","6105397"
"OTTAWA CDA RCS","45.383","-75.717","ON","-5.7","0",NA,"7.5","0","-22.0","0","",,NA,"119.3","0",NA,"31.0","13","",,NA,"735.9","0.0","6105978"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-5.7","0","4.7","8.3","0","-21.3","0","75.5","0","140.0","106.4","0","163.0","28.0","14","",,NA,"733.5","0.0","6106000"
"PETAWAWA A","45.950","-77.317","ON","-7.5","0",NA,"5.4","0","-30.8","0","",,NA,"98.0","0",NA,"","16","",,NA,"789.8","0.0","6106398"
"RUSSELL","45.263","-75.359","ON","-4.6","0","5.6","9.0","0","-23.5","0","58.0","0","120.0","127.8","0","170.0","17.0","16","","",NA,"700.3","0.0","6107247"
"WINCHESTER","45.051","-75.337","ON","-5.9","0",NA,"7.6","0","-24.3","0","23.0","23",NA,"",,NA,"11.0","","",,NA,"740.4","0.0","6109517"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-7.0","0",NA,"6.5","0","-26.0","0","82.2","0",NA,"122.0","0",NA,"74.0","16","","",NA,"774.5","0.0","610FC98"
"BALDWIN","44.267","-79.319","ON","-2.0","0",NA,"9.0","0","-18.0","0","19.2","0",NA,"61.2","0",NA,"0.0","10","","",NA,"619.8","0.0","6110480"
"BEATRICE CLIMATE","45.140","-79.403","ON","-5.1","0",NA,"7.1","0","-22.8","0","",,NA,"95.6","6",NA,"29.0","12","",,NA,"716.4","0.0","6110607"
"BEAUSOLEIL","44.850","-79.867","ON","-3.1","0",NA,"7.6","0","-19.5","0","",,NA,"108.0","0",NA,"","17","",,NA,"655.3","0.0","6110617"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-2.8","11",NA,"9.0","11","-21.0","10","32.8","2",NA,"69.0","4",NA,"","10","","",NA,"416.4","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-0.5","0",NA,"11.7","0","-15.2","0","",,NA,"57.3","0",NA,"","13","",,NA,"573.5","0.0","6111792"
"LAGOON CITY","44.547","-79.217","ON","-4.3","0",NA,"6.4","0","-20.4","0","",,NA,"58.3","0",NA,"","11","",,NA,"691.3","0.0","6114295"
"MARKDALE","44.269","-80.712","ON","-1.9","2",NA,"8.0","2","-17.0","0","67.2","0",NA,"126.9","0",NA,"9.0","18","","",NA,"577.1","0.0","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-2.3","0","6.2","8.0","0","-20.0","0","35.0","0","40.0","109.8","0","100.0","16.0","11","","",NA,"628.4","0.0","6115127"
"MUSKOKA AWOS","44.975","-79.303","ON","-4.8","0",NA,"7.0","0","-22.7","0","",,NA,"87.0","0",NA,"","16","",,NA,"706.5","0.0","6115524"
"MUSKOKA A","44.967","-79.300","ON","",,"","",,"",,"61.4","0","70.0","105.6","0","114.0","20.0","13","","",NA,"","","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-3.0","0",NA,"9.5","0","-20.0","0","39.2","0",NA,"94.4","0",NA,"18.0","12","","",NA,"651.1","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-0.9","0","4.5","10.0","0","-11.5","0","36.0","0","36.0","99.0","0","77.0","0.0","17","","",NA,"586.1","0.0","6116132"
"PARRY SOUND CCG","45.344","-80.044","ON","-3.3","0",NA,"6.7","0","-19.9","0","",,NA,"87.3","0",NA,"13.0","11","",,NA,"660.6","0.0","6116257"
"PARRY SOUND HARBOUR","45.335","-80.026","ON","-3.5","14",NA,"7.5","14","-20.0","13","8.2","9",NA,"67.6","9",NA,"","9","","",NA,"365.0","0.0","6116262"
"POWASSAN","46.117","-79.250","ON","-5.9","0","6.4","5.0","0","-27.0","0","65.6","0","136.0","98.2","0","156.0","44.0","15","","",NA,"741.3","0.0","6116702"
"SHANTY BAY","44.399","-79.633","ON","-2.5","0","5.2","8.0","0","-19.0","0","34.2","0","49.0","78.2","0","88.0","2.0","14","","",NA,"636.2","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-3.8","0",NA,"7.1","0","-21.5","0","",,NA,"83.7","0",NA,"22.0","15","",,NA,"675.4","0.0","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"54.4","0",NA,"111.9","0",NA,"51.0","13","","",NA,"","","6117981"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"78.8","0",NA,"114.4","0",NA,"46.0","17","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-2.3","0","4.7","8.0","0","-19.0","0","22.5","0","57.0","63.5","0","98.0","0.0","13","","",NA,"630.4","0.0","6119055"
"WIARTON A","44.746","-81.107","ON","-1.3","0","4.9","9.0","0","-13.4","0","52.4","0","47.0","102.8","0","103.0","5.0","17","56.6","0","106.0","599.1","0.0","6119500"
"WILDER LAKE","44.155","-80.759","ON","-2.2","0",NA,"8.5","0","-16.5","0","75.5","0",NA,"126.7","0",NA,"","18","","",NA,"626.5","0.0","6119511"
"BORDEN AWOS","44.272","-79.912","ON","-2.9","0",NA,"8.6","0","-21.5","0","",,NA,"",,NA,"","","",,NA,"646.4","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","-2.5","0",NA,"9.0","0","-19.2","0","",,NA,"63.0","0",NA,"","14","",,NA,"637.0","0.0","611E001"
"EGBERT CARE","44.233","-79.783","ON","-2.0","0","4.7","9.5","0","-18.0","0","41.4","0","108.0","64.4","0","121.0","0.0","12","75.8",".20833333333333333333333333333333333333",NA,"619.1","0.0","611KBE0"
"CYPRUS LAKE CS","45.233","-81.533","ON","-2.3","0",NA,"7.1","0","-13.7","0","",,NA,"129.7","0",NA,"11.0","19","",,NA,"629.3","0.0","6121940"
"EXETER","43.350","-81.500","ON","-0.6","0","4.9","9.0","0","-11.5","0","28.6","0","51.0","99.6","0","120.0","0.0","11","","",NA,"575.6","0.0","6122370"
"GODERICH","43.767","-81.717","ON","0.0","0",NA,"9.5","0","-10.8","0","",,NA,"92.0","0",NA,"","13","",,NA,"558.3","0.0","6122847"
"KINCARDINE","44.173","-81.623","ON","-0.1","0",NA,"9.0","0","-10.0","0","38.0","0",NA,"105.4","0",NA,"","12","","",NA,"562.1","0.0","6124127"
"PETROLIA ROKEBY","42.856","-82.049","ON","0.8","0",NA,"11.0","0","-12.0","0","15.6","0",NA,"98.0","0",NA,"0.0","11","","",NA,"534.4","0.0","6126498"
"SARNIA AIRPORT","42.992","-82.305","ON","1.0","0","5.8","11.0","0","-7.5","0","14.6","0","47.0","108.0","0","210.0","0.0","12","","",NA,"527.0","0.0","6127514"
"SARNIA CHRIS HADFIELD A","42.999","-82.309","ON","0.8","0",NA,"10.6","0","-7.5","0","",,NA,"94.0","0",NA,"","14","",,NA,"533.1","0.0","6127518"
"SOUTHAMPTON 2","44.494","-81.364","ON","-0.3","0",NA,"10.0","0","-11.0","0","34.1","0",NA,"95.9","0",NA,"0.0","13","","",NA,"567.9","0.0","6127890"
"THEDFORD","43.176","-81.856","ON","0.8","0","5.0","10.0","0","-9.0","0","32.0","0","72.0","115.7","0","157.0","0.0","16","","",NA,"534.6","0.0","612HKLR"
"AMHERSTBURG","42.103","-83.094","ON","1.7","0","4.7","12.0","0","-7.0","0","5.0","0","19.0","81.2","0","123.0","0.0","14","","",NA,"506.2","0.0","6130257"
"CHATHAM WPCP","42.390","-82.215","ON","2.0","0","5.6","11.5","0","-6.5","0","6.0","0","19.0","81.1","0","129.0","0.0","13","","",NA,"496.9","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","0.3","0",NA,"12.1","0","-12.0","0","",,NA,"102.2","0",NA,"","15","",,NA,"547.2","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","1.2","0","5.3","14.0","0","-13.0","0","14.5","0","32.0","100.5","0","127.0","0.0","19","","",NA,"520.9","0.0","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","1.2","0",NA,"13.6","0","-9.8","0","6.6","0",NA,"72.1","0",NA,"0.0","13","","",NA,"520.4","0.0","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","1.7","0",NA,"10.5","0","-7.0","0","",,NA,"82.3","0",NA,"","15","",,NA,"504.2","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","1.7","0","5.4","10.0","0","-6.0","0","8.0","0","28.0","55.0","0","90.0","0.0","5","","",NA,"506.0","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","2.1","1",NA,"13.6","1","-9.0","0","",,NA,"",,NA,"","","",,NA,"477.8","0.0","6134F10"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","",,"","14.0","0","",,"0.0","6",NA,"10.4","16",NA,"","2","","",NA,"","","6135657"
"PORT COLBORNE","42.883","-79.250","ON","1.3","0","5.0","12.0","0","-11.0","0","7.0","0","17.0","87.5","0","120.0","0.0","15","","",NA,"517.6","0.0","6136606"
"RIDGETOWN RCS","42.450","-81.883","ON","1.4","0",NA,"10.8","0","-7.5","0","",,NA,"90.2","0",NA,"","14","",,NA,"514.4","0.0","6137154"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"11.0","0",NA,"65.7","0",NA,"0.0","15","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","0.8","0","5.5","11.5","0","-10.0","0","8.8","0","23.0","66.6","0","91.0","0.0","13","","",NA,"531.9","0.0","6137362"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","0.8","24",NA,"4.4","24","-5.4","24","",,NA,"",,NA,"","","",,NA,"120.4","0.0","6137937"
"VINELAND STATION RCS","43.183","-79.400","ON","1.6","0",NA,"13.9","0","-9.0","0","",,NA,"60.9","0",NA,"","12","",,NA,"509.6","0.0","6139148"
"WELLAND-PELHAM","42.967","-79.333","ON","0.9","0",NA,"12.5","0","-11.5","0","",,NA,"75.2","0",NA,"","14","",,NA,"530.2","0.0","6139449"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","2.3","0",NA,"14.0","0","-7.0","0","11.0","0",NA,"83.6","0",NA,"0.0","10","","",NA,"486.7","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","2.0","0","5.9","12.5","0","-6.4","0","13.8","0","37.0","89.2","0","144.0","0.0","14","",,NA,"494.7","0.0","6139525"
"ERIEAU (AUT)","42.250","-81.900","ON","1.2","0",NA,"8.8","0","-6.7","0","",,NA,"0.0","0",NA,"","0","",,NA,"520.1","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","0.8","0",NA,"10.8","0","-6.4","0","",,NA,"0.0","23",NA,"","0","",,NA,"532.1","0.0","613P001"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"28.4","0",NA,"99.3","0",NA,"0.0","15","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-2.0","0",NA,"7.8","0","-15.7","0","",,NA,"99.2","0",NA,"1.0","15","",,NA,"620.3","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-2.0","0","5.3","7.5","0","-16.0","0","21.3","0","53.0","95.9","0","141.0","0.0","13","","",NA,"620.7","0.0","6142400"
"FOLDENS","43.018","-80.781","ON","-0.3","0","5.4","10.0","0","-13.5","0","18.6","0","62.0","85.8","0","136.0","0.0","14","","",NA,"568.7","0.0","6142420"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","",,"","",,"",,"25.6","0","52.0","92.6","0","125.0","0.0","15","","",NA,"","","6144475"
"LONDON CS","43.033","-81.150","ON","0.1","0",NA,"10.3","0","-11.1","0","",,NA,"85.1","0",NA,"0.0","15","",,NA,"554.7","0.0","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-2.2","0",NA,"7.6","0","-15.9","0","",,NA,"97.5","0",NA,"","16","",,NA,"626.3","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-0.7","0","5.8","10.0","0","-15.0","0","13.0","0","33.0","78.2","0","115.0","","13","","",NA,"579.5","0.0","6147188"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","0.2","0",NA,"9.5","0","-11.5","0","23.0","0",NA,"101.8","0",NA,"0.0","16","","",NA,"552.5","0.0","6148122"
"REGION OF WATERLOO INT'L AIRPORT","43.459","-80.378","ON","-1.1","0",NA,"10.2","0","-14.5","0","",,NA,"76.5","0",NA,"","13","",,NA,"590.6","0.0","6149388"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"12.0","0",NA,"93.8","0",NA,"0.0","14","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-0.6","0","5.2","9.0","0","-14.0","0","26.0","0","80.0","106.4","0","158.0","","17","","",NA,"576.8","0.0","6149625"
"ALBERTON","43.183","-80.050","ON","-0.3","0",NA,"11.0","0","-12.0","0","8.5","0",NA,"90.1","0",NA,"","11","","",NA,"566.2","0.0","6150060"
"AURORA NE","44.017","-79.450","ON","",,NA,"",,"",,"17.2","0",NA,"78.2","0",NA,"0.0","11","","",NA,"","","6150398"
"BLACKSTOCK","44.100","-78.833","ON","-2.1","0",NA,"8.5","0","-18.5","0","12.8","0",NA,"90.3","0",NA,"0.0","13","","",NA,"621.6","0.0","6150790"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","1.6","0",NA,"11.4","0","-10.2","0","",,NA,"",,NA,"","","",,NA,"507.1","0.0","6151061"
"CENTREVILLE","44.403","-76.908","ON","-2.6","0","5.2","10.0","0","-20.5","0","24.6","0","58.0","98.2","0","122.0","1.0","16","","",NA,"637.8","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-1.0","0",NA,"9.9","0","-16.2","0","",,NA,"109.7","0",NA,"","17","",,NA,"589.0","0.0","6151684"
"GEORGETOWN WWTP","43.640","-79.879","ON","-0.1","0","6.3","12.0","0","-13.5","0","9.5","0","25.0","83.1","0","123.0","0.0","12","","",NA,"559.7","0.0","6152695"
"HAMILTON A","43.172","-79.934","ON","0.1","0","5.6","11.0","0","-11.8","0","10.6","0","26.0","90.6","0","142.0","0.0","12","",,NA,"554.7","0.0","6153194"
