"Environment and Climate Change Canada"
"Monthly Values for January - 1992"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHAPLEAU A","47.820","-83.347","ON","-14.4","0","1.2","1.0","0","-41.5","0","51.6","0","93.0","52.4","0","101.0","41.0","11","","",NA,"1005.3","0.0","6061361"
"CONISTON STP","46.483","-80.850","ON","-11.8","7",NA,"2.0","4","-36.0","5","36.8","0","69.0","52.8","0","82.0","","13","","",NA,"714.9","0.0","6061850"
"GOGAMA TREE NURSERY","47.683","-81.717","ON","-15.1","0",NA,"2.0","0","-43.5","0","17.5","5",NA,"17.7","5",NA,"","4","","",NA,"1025.5","0.0","6062860"
"MASSEY","46.183","-82.017","ON","-10.3","1","0.8","3.0","1","-31.0","1","60.4","0","119.0","65.2","0","111.0","","12","","",NA,"849.5","0.0","6065006"
"MONETVILLE","46.150","-80.300","ON","-12.4","10","-0.4","4.0","8","-36.0","8","57.0","0","90.0","86.6","0","107.0","","14","","",NA,"638.4","0.0","6065250"
"SUDBURY A","46.617","-80.800","ON","-13.1","0","-0.1","1.9","0","-34.4","0","52.0","0","87.0","61.5","0","99.0","40.0","13","57.8","0","67.0","963.6","0.0","6068150"
"SUDBURY SCIENCE NORTH","46.467","-81.000","ON","","",NA,"","","","","","",NA,"","",NA,"","","65.5",".04166666666666666666666666666666666667",NA,"","","6068158"
"WARREN","46.433","-80.317","ON","-12.1","0",NA,"3.5","0","-36.5","0","41.8","0",NA,"71.4","0",NA,"25.0","13","","",NA,"933.2","0.0","6069K90"
"BONNER LAKE","49.383","-82.124","ON","-16.5","0",NA,"2.0","0","-42.0","0","52.0","0",NA,"52.0","0",NA,"80.0","11","","",NA,"1069.8","0.0","6070QK6"
"COCHRANE","49.067","-81.033","ON","-17.8","0",NA,"1.0","0","-43.0","0","76.0","0",NA,"76.0","0",NA,"","15","","",NA,"1108.3","0.0","6071712"
"DYMOND ONT HYDRO","47.517","-79.683","ON","",,NA,"",,"",,"31.2","0",NA,"35.2","0",NA,"","12","","",NA,"","","6072183"
"EARLTON A","47.700","-79.850","ON","-15.3","0","0.9","2.3","0","-37.2","0","36.0","0","77.0","37.0","0","78.0","24.0","11","","",NA,"1033.3","0.0","6072225"
"ENGLEHART","47.817","-79.900","ON","",,NA,"",,"",,"48.5","0",NA,"50.5","0",NA,"","15","","",NA,"","","6072325"
"FORT ALBANY","52.217","-81.667","ON","-18.6","5",NA,"2.5","1","-40.0","5","2.0","11",NA,"3.0","11",NA,"","2","","",NA,"952.1","0.0","6072460"
"IROQUOIS FALLS","48.750","-80.667","ON","-17.3","0",NA,"2.0","0","-39.0","0","48.0","0",NA,"48.0","0",NA,"","13","","",NA,"1094.7","0.0","6073810"
"ISLAND FALLS","49.583","-81.383","ON","-17.2","0","2.2","1.5","0","-42.5","0","49.5","0","87.0","50.5","0","89.0","68.0","14","","",NA,"1090.0","0.0","6073840"
"KAPUSKASING CDA","49.400","-82.433","ON","-16.9","0","1.7","2.0","0","-41.5","0","48.4","0","91.0","48.6","0","96.0","54.0","10","44.3","0","57.0","1081.9","0.0","6073960"
"KAPUSKASING A","49.414","-82.468","ON","-17.0","0","0.9","2.3","0","-38.4","0","57.8","0","104.0","57.6","0","120.0","90.0","10","","",NA,"1083.8","0.0","6073975"
"KIRKLAND LAKE","48.150","-80.000","ON","-16.0","0",NA,"2.5","0","-40.0","0","65.2","0",NA,"65.2","0",NA,"","15","","",NA,"1053.6","0.0","6074209"
"MATTICE TCPL","49.600","-83.167","ON","-17.2","0",NA,"2.0","0","-42.5","0","40.2","0",NA,"40.7","0",NA,"","11","","",NA,"1091.6","0.0","6075024"
"MOOSONEE UA","51.267","-80.650","ON","-19.3","0","0.7","2.7","0","-39.9","0","20.6","0","52.0","16.8","0","51.0","32.0","6","91.2","0","97.0","1154.8","0.0","6075425"
"PORCUPINE ONT HYDRO","48.467","-81.267","ON","-16.1","0","0.6","1.0","0","-40.5","0","83.4","0","122.0","83.4","0","119.0","","16","","",NA,"1055.8","0.0","6076572"
"SMOKY FALLS","50.067","-82.167","ON","-16.7","0","2.1","2.0","0","-39.0","0","43.8","0","76.0","44.2","0","76.0","","12","","",NA,"1074.6","0.0","6077845"
"TIMMINS A","48.567","-81.383","ON","-16.8","0","0.0","1.4","0","-43.2","0","62.5","0","108.0","63.0","0","122.0","56.0","12","","",NA,"1078.6","0.0","6078285"
"BONFIELD","46.217","-79.133","ON","-13.5","0",NA,"5.5","0","-42.5","0","72.4","0",NA,"95.8","0",NA,"34.0","14","","",NA,"976.6","0.0","6080HB6"
"DWIGHT","45.383","-78.900","ON","-10.8","0","0.8","4.0","0","-38.5","0","63.4","0","77.0","78.0","0","73.0","54.0","17","","",NA,"893.8","0.0","6082178"
"FRENCH R CHAUDIERE DAM","46.133","-80.017","ON","-10.3","0",NA,"5.0","0","-36.0","0","58.0","0",NA,"78.2","0",NA,"","17","","",NA,"876.0","0.0","6082612"
"MADAWASKA","45.500","-77.983","ON","-11.7","0","0.4","3.0","0","-41.5","0","36.0","0","78.0","40.0","0","69.0","","8","","",NA,"919.9","0.0","6084770"
"NORTH BAY A","46.364","-79.423","ON","-12.8","0","-0.2","3.6","0","-36.1","0","44.8","0","69.0","58.0","0","84.0","30.0","10","73.4","0","85.0","953.6","0.0","6085700"
"STURGEON FALLS","46.367","-79.933","ON","",,NA,"",,"",,"72.8","0",NA,"99.9","0",NA,"","17","","",NA,"","","6088144"
"GORE BAY A","45.883","-82.567","ON","-7.5","0",NA,"3.0","0","-25.8","0","62.2","0",NA,"68.4","0",NA,"27.0","14","","",NA,"789.5","0.0","6092925"
"SOUTH BAYMOUTH","45.583","-82.017","ON","-6.3","0",NA,"4.0","0","-25.5","0","57.3","0",NA,"83.7","0",NA,"","17","62.9","0",NA,"754.8","0.0","6097915"
"ARNPRIOR GRANDON","45.417","-76.367","ON","-12.2","0","-0.7","3.0","0","-36.0","0","36.0","0","96.0","50.0","0","88.0","46.0","9","","",NA,"936.8","0.0","6100345"
"AVONMORE","45.170","-74.971","ON","-10.3","5","0.1","4.0","4","-27.0","4","23.0","0","45.0","66.6","0","86.0","8.0","11","","",NA,"735.2","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-7.8","2","0.0","5.0","0","-27.5","2","21.3","0","43.0","61.3","0","78.0","","13","","",NA,"749.0","0.0","6100971"
"CARLETON PLACE","45.150","-76.200","ON","-10.7","0",NA,"4.0","0","-31.0","0","21.8","0",NA,"54.2","0",NA,"","11","","",NA,"890.6","0.0","6101250"
"CATARAQUI TS","44.367","-76.617","ON","-7.8","0",NA,"5.0","0","-29.0","0","28.5","0",NA,"93.1","0",NA,"","13","","",NA,"799.7","0.0","6101265"
"CHALK RIVER AECL","46.050","-77.367","ON","-12.4","2","-0.6","4.0","1","-34.0","1","52.0","0","123.0","63.6","0","115.0","","13","","",NA,"881.2","0.0","6101335"
"CHATS FALLS","45.467","-76.233","ON","-10.9","0",NA,"5.5","0","-34.5","0","52.9","0",NA,"65.2","0",NA,"","13","","",NA,"897.4","0.0","6101440"
"CHESTERVILLE 2","45.017","-75.200","ON","-10.7","0",NA,"5.0","0","-30.0","0","24.0","0",NA,"75.2","0",NA,"","15","","",NA,"890.7","0.0","6101502"
"CLAYBANK","45.417","-76.400","ON","",,NA,"",,"",,"49.9","0",NA,"58.5","0",NA,"30.0","13","","",NA,"","","6101555"
"COMBERMERE","45.367","-77.617","ON","-11.3","1","0.3","4.0","0","-34.0","1","50.0","0","109.0","62.6","0","99.0","29.0","14","","",NA,"879.3","0.0","6101820"
"CORNWALL","45.017","-74.750","ON","-9.4","0","-0.9","5.5","0","-27.5","0","23.1","0","49.0","86.2","0","113.0","","11","","",NA,"850.2","0.0","6101874"
"CORNWALL ONT HYDRO","45.033","-74.800","ON","-9.8","0",NA,"4.5","0","-28.0","0","34.5","0",NA,"92.5","0",NA,"","12","60.7","0",NA,"861.7","0.0","6101901"
"DALHOUSIE MILLS","45.317","-74.467","ON","-11.6","0","-0.5","3.0","0","-29.0","0","46.1","0","77.0","121.1","0","132.0","","16","","",NA,"918.4","0.0","6101958"
"DELTA","44.617","-76.133","ON","",,NA,"",,"",,"25.5","0",NA,"84.5","0",NA,"","11","","",NA,"","","6101986"
"GLENBURNIE","44.333","-76.500","ON","-7.8","0","0.6","4.5","0","-30.0","0","22.9","0","58.0","95.9","0","125.0","","13","","",NA,"798.6","0.0","6102808"
"GLEN GORDON","45.167","-74.533","ON","-11.2","0","-0.7","4.0","0","-29.0","0","25.0","0","54.0","87.9","0","122.0","4.0","16","","",NA,"905.3","0.0","6102832"
"GODFREY","44.567","-76.633","ON","-8.5","0","0.0","5.0","0","-29.5","0","24.8","0","54.0","71.4","0","87.0","3.0","11","","",NA,"820.8","0.0","6102857"
"DRUMMOND CENTRE","45.033","-76.250","ON","-10.8","0","-1.1","3.5","0","-30.0","0","19.3","0","44.0","57.5","0","85.0","15.0","8","","",NA,"893.3","0.0","6102J13"
"HARTINGTON IHD","44.433","-76.700","ON","-7.7","0","0.7","4.5","0","-27.0","0","23.6","0","55.0","74.8","0","99.0","4.0","12","","",NA,"795.2","0.0","6103367"
"KEMPTVILLE","45.000","-75.633","ON","-9.8","0","0.2","4.0","0","-29.5","0","17.3","0","42.0","70.9","0","110.0","","10","75.5","0","77.0","861.3","0.0","6104025"
"KINGSTON A","44.219","-76.597","ON","-7.2","0",NA,"4.4","0","-25.5","0","28.2","0",NA,"79.0","0",NA,"2.0","10","82.7","0",NA,"780.6","0.0","6104146"
"KINGSTON PUMPING STATION","44.233","-76.483","ON","-6.8","0","0.2","5.0","0","-25.5","0","35.8","0","72.0","103.4","0","126.0","3.0","13","","",NA,"768.0","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-8.3","0","0.1","4.5","0","-30.0","0","29.6","0","75.0","90.5","0","127.0","5.0","14","","",NA,"815.0","0.0","6104725"
"MORRISBURG","44.917","-75.183","ON","-10.1","0","-0.5","4.0","0","-28.0","0","12.2","0","28.0","63.6","0","88.0","","10","","",NA,"871.2","0.0","6105460"
"OTTAWA CDA","45.383","-75.717","ON","-10.7","0","-0.6","3.5","0","-30.5","0","32.4","0","73.0","84.2","0","134.0","7.0","11","89.6","0","90.0","891.2","0.0","6105976"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.317","-75.667","ON","-11.6","0","-1.3","3.2","0","-30.2","0","38.2","0","71.0","72.8","0","111.0","25.0","10","","",NA,"916.8","0.0","6106000"
"PETAWAWA A","45.950","-77.317","ON","-13.2","0",NA,"3.4","0","-37.8","0","54.2","0",NA,"58.9","0",NA,"20.0","10","","",NA,"968.6","0.0","6106398"
"PETAWAWA NAT FORESTRY","45.983","-77.433","ON","-13.8","0",NA,"3.0","0","-36.0","0","59.3","0",NA,"68.0","0",NA,"42.0","10","49.4","1.66666666666666666666666666666666666667",NA,"986.2","0.0","6106400"
"PURDY","45.317","-77.717","ON","",,NA,"",,"",,"37.2","0",NA,"45.4","0",NA,"20.0","11","","",NA,"","","6106779"
"RENFREW","45.483","-76.700","ON","-12.9","0","-0.8","4.0","0","-37.0","0","44.0","0","113.0","58.0","0","104.0","31.0","12","","",NA,"956.4","0.0","6107002"
"ROLPHTON","46.183","-77.650","ON","-14.3","4",NA,"3.0","3","-35.0","3","57.5","0",NA,"71.7","0",NA,"48.0","13","","",NA,"870.9","0.0","6107182"
"RUSSELL","45.263","-75.359","ON","-11.2","0","-1.0","3.5","0","-29.0","0","21.0","0","44.0","71.8","0","96.0","11.0","11","","",NA,"905.1","0.0","6107247"
"ST. ALBERT","45.283","-75.050","ON","-11.5","0","-1.3","3.5","0","-29.5","0","24.2","0","47.0","76.8","0","92.0","","11","","",NA,"914.8","0.0","6107276"
"SOUTH MOUNTAIN","44.967","-75.483","ON","-10.4","0","-0.3","4.0","0","-28.5","0","25.4","0","55.0","74.0","0","103.0","5.0","11","","",NA,"880.5","0.0","6107955"
"WOLFE ISLAND","44.150","-76.533","ON","-6.5","1",NA,"4.5","0","-26.0","1","33.4","0",NA,"101.4","0",NA,"","12","","",NA,"735.8","0.0","6109558"
"MERIVALE TS","45.333","-75.733","ON","",,NA,"",,"",,"25.6","0",NA,"67.8","0",NA,"","12","","",NA,"","","610E061"
"BARRIE WPCC","44.383","-79.683","ON","-7.0","0","0.7","5.5","0","-28.0","0","37.7","0","57.0","47.3","0","57.0","13.0","13","","",NA,"775.7","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-9.9","0","0.8","4.0","0","-38.0","0","64.2","0","74.0","92.4","0","81.0","","14","","",NA,"863.9","0.0","6110606"
"BORDEN STP","44.300","-79.900","ON","-6.5","0",NA,"3.0","0","-31.0","0","71.5","0",NA,"81.9","0",NA,"","14","","",NA,"760.5","0.0","6110HK7"
"BURK'S FALLS 2","45.583","-79.600","ON","-10.6","0",NA,"5.0","0","-40.0","0","66.0","0",NA,"94.0","0",NA,"35.0","18","","",NA,"886.3","0.0","61110M6"
"CHATSWORTH","44.395","-80.905","ON","-5.8","0","1.2","6.5","0","-25.5","0","104.0","0","112.0","131.6","0","113.0","","17","","",NA,"736.6","0.0","6111467"
"COLDWATER WARMINSTER","44.633","-79.533","ON","-8.7","4",NA,"4.0","3","-30.5","4","113.0","0",NA,"139.0","0",NA,"56.0","18","","",NA,"720.2","0.0","6111769"
"COLLINGWOOD WPCP","44.500","-80.217","ON","",,NA,"",,"",,"50.5","6",NA,"37.0","13",NA,"","6","","",NA,"","","6111800"
"COOKSTOWN","44.200","-79.683","ON","-7.2","0","0.7","4.5","0","-30.5","0","39.3","0","104.0","51.9","0","92.0","12.0","13","","",NA,"780.1","0.0","6111859"
"DORSET MOE","45.217","-78.933","ON","-10.0","0","0.6","4.0","0","-40.0","0","56.5","0","77.0","72.1","0","77.0","35.0","10","","",NA,"866.6","0.0","6112072"
"DUNCHURCH","45.617","-79.883","ON","-10.5","0","0.6","4.5","0","-38.0","0","65.8","0","81.0","89.4","0","86.0","34.0","18","","",NA,"882.1","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-6.3","0","0.7","5.5","0","-23.0","0","82.0","0","101.0","107.4","0","104.0","","16","","",NA,"754.1","0.0","6112171"
"ESSA ONT HYDRO","44.350","-79.817","ON","-6.4","0","1.0","6.5","0","-32.0","0","50.5","0","86.0","62.1","0","81.0","","18","","",NA,"756.6","0.0","6112340"
"HANOVER","44.117","-81.000","ON","-5.2","0","1.6","5.0","0","-24.0","0","89.6","0","109.0","120.8","0","110.0","","19","","",NA,"719.8","0.0","6113329"
"HONEY HBR BEAUSOLEIL","44.850","-79.867","ON","-7.7","0",NA,"3.0","0","-31.0","0","128.9","0",NA,"163.7","0",NA,"54.0","17","","",NA,"797.8","0.0","6113490"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-9.5","0","0.8","5.0","0","-36.5","0","60.1","0","81.0","85.3","0","92.0","","14","","",NA,"852.5","0.0","6113663"
"KATRINE DOE LAKE","45.533","-79.400","ON","",,NA,"",,"",,"66.6","0",NA,"98.2","0",NA,"44.0","14","","",NA,"","","6114006"
"MIDHURST","44.450","-79.767","ON","-6.5","0",NA,"7.0","0","-33.0","0","69.5","0",NA,"80.5","0",NA,"32.0","16","","",NA,"760.3","0.0","6115099"
"MIDLAND HURONIA A","44.683","-79.933","ON","-6.8","0",NA,"4.0","0","-30.0","0","155.0","0",NA,"177.0","0",NA,"","18","","",NA,"769.0","0.0","6115130"
"MUSKOKA A","44.967","-79.300","ON","-9.4","0","0.9","4.1","0","-37.3","0","58.4","0","67.0","72.3","0","78.0","22.0","15","","",NA,"850.0","0.0","6115525"
"ORILLIA TS","44.617","-79.417","ON","-7.4","0",NA,"4.0","0","-28.0","0","87.8","0",NA,"105.1","0",NA,"","15","","",NA,"788.0","0.0","6115820"
"OWEN SOUND MOE","44.583","-80.933","ON","-4.0","0","1.4","7.0","0","-19.5","0","74.0","0","73.0","93.0","0","72.0","17.0","18","","",NA,"683.5","0.0","6116132"
"POWASSAN","46.117","-79.250","ON","-11.5","0","0.8","5.5","0","-43.0","0","49.6","0","103.0","69.8","0","111.0","32.0","11","","",NA,"915.8","0.0","6116702"
"PRICEVILLE","44.200","-80.633","ON","",,NA,"",,"",,"60.0","0",NA,"82.8","0",NA,"30.0","17","","",NA,"","","6116718"
"PROTON STATION","44.167","-80.517","ON","-7.2","0","1.1","3.5","0","-28.0","0","97.9","0","118.0","117.9","0","109.0","32.0","17","","",NA,"781.0","0.0","6116750"
"RAVENSHOE","44.217","-79.400","ON","-7.4","0",NA,"5.0","0","-28.0","0","44.0","0",NA,"48.0","0",NA,"20.0","16","","",NA,"786.4","0.0","6116902"
"ROCKLYN","44.467","-80.633","ON","-6.9","0",NA,"4.0","0","-25.0","0","85.8","0",NA,"108.2","0",NA,"26.0","17","","",NA,"772.8","0.0","6117169"
"SHANTY BAY","44.400","-79.633","ON","-7.0","0","0.8","5.0","0","-30.0","0","71.4","0","103.0","86.2","0","97.0","36.0","18","","",NA,"774.3","0.0","6117684"
"SOUTH RIVER","45.833","-79.383","ON","-11.2","0",NA,"4.0","0","-39.0","0","72.6","0",NA,"94.2","0",NA,"","15","","",NA,"904.8","0.0","6117957"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"63.0","0",NA,"84.8","0",NA,"38.0","17","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-7.3","0","-0.3","5.0","0","-28.5","0","35.5","0","90.0","42.9","0","66.0","3.0","14","","",NA,"784.7","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-5.7","1",NA,"6.0","1","-23.0","0","102.5","0",NA,"117.1","0",NA,"27.0","16","","",NA,"710.5","0.0","6119274"
"WIARTON A","44.750","-81.100","ON","-5.3","0","1.0","5.6","0","-21.5","0","85.3","0","76.0","75.5","0","76.0","8.0","15","40.9","0","76.0","722.2","0.0","6119500"
