"Environment and Climate Change Canada"
"Monthly Values for January - 1999"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-16.7","0",NA,"4.6","0","-38.9","0","",,NA,"22.2","0",NA,"27.0","6","","",NA,"1074.2","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-7.0","4",NA,"5.7","3","-20.7","1","",,NA,"198.0","19",NA,"","11","",,NA,"675.0","0.0","6041222"
"GERALDTON A","49.783","-86.931","ON","-19.3","0","-0.7","5.9","0","-42.1","0","20.8","0","49.0","19.8","0","59.0","24.0","4","",,NA,"1156.1","0.0","6042716"
"FLINT","48.350","-89.683","ON","-16.0","0","-1.3","4.5","0","-43.0","0","30.0","0","68.0","30.0","0","68.0","","10","","",NA,"1053.8","0.0","6042MJ7"
"HEMLO BATTLE MOUNTAIN","48.700","-85.883","ON","-15.4","7",NA,"3.5","7","-42.5","0","36.3","0",NA,"36.3","0",NA,"","9","","",NA,"800.5","0.0","6043452"
"LAKEHEAD UNIVERSITY","48.433","-89.267","ON","-14.8","0",NA,"2.0","0","-36.0","0","23.0","0",NA,"16.6","0",NA,"24.0","6","","",NA,"1016.0","0.0","6044298"
"MARATHON A","48.756","-86.344","ON","-16.6","10",NA,"2.0","9","-35.5","9","17.0","4",NA,"17.0","4",NA,"","3","","",NA,"727.4","0.0","6044961"
"PUKASKWA (AUT)","48.588","-86.295","ON","-14.1","0",NA,"4.5","0","-34.3","0","3.9","29",NA,"26.2","10",NA,"48.0","7","",,NA,"996.2","0.0","6046767"
"PUKASKWA NATL PARK","48.600","-86.300","ON","-13.9","0",NA,"4.5","0","-34.3","0","0.0","9",NA,"45.0","0",NA,"48.0","13","","",NA,"989.3","0.0","6046770"
"TERRACE BAY","48.800","-87.100","ON","-14.1","0",NA,"2.0","0","-32.0","0","40.0","0",NA,"40.0","0",NA,"","8","","",NA,"996.6","0.0","6048230"
"TERRACE BAY A","48.817","-87.100","ON","-16.1","0",NA,"1.7","0","-36.6","0","68.8","0",NA,"38.0","0",NA,"35.0","8","","",NA,"1056.5","0.0","6048231"
"THUNDER BAY A","48.369","-89.327","ON","-15.2","1",NA,"2.2","1","-37.7","0","",,NA,"12.5","4",NA,"","4","",,NA,"994.7","0.0","6048261"
"THUNDER BAY AWOS","48.367","-89.317","ON","-15.2","1",NA,"2.2","1","-37.7","0","",,NA,"12.5","4",NA,"","4","",,NA,"994.7","0.0","6048264"
"TRANQUILLO RIDGE","48.233","-89.517","ON","-15.1","0","-1.3","8.1","0","-38.9","0","77.0","0","125.0","77.2","0","125.0","60.0","11","","",NA,"1026.2","0.0","6048864"
"TROWBRIDGE (AUT)","48.300","-88.867","ON","-11.0","3",NA,"4.0","2","-26.9","2","",,NA,"",,NA,"","","",,NA,"810.7","0.0","6048955"
"UPSALA (AUT)","49.033","-90.467","ON","-17.9","1",NA,"7.1","1","-39.1","0","",,NA,"0.0","9",NA,"","0","",,NA,"1075.8","0.0","6049095"
"WHITEFISH LAKE","48.283","-89.917","ON","-16.2","0","-1.3","9.5","0","-41.5","0","40.6","0","77.0","40.6","0","76.0","57.0","11","","",NA,"1060.0","0.0","6049466"
"ELLIOT LAKE A","46.351","-82.561","ON","-11.4","1",NA,"6.5","1","-32.0","1","87.0","0",NA,"89.2","0",NA,"","13","","",NA,"880.6","0.0","6052259"
"MONTREAL FALLS","47.267","-84.433","ON","-17.0","12",NA,"4.0","8","-38.0","7","150.0","0",NA,"152.0","0",NA,"","19","","",NA,"664.1","0.0","6055302"
"SAULT STE MARIE 2","46.533","-84.333","ON","-10.5","0","-1.0","5.0","0","-31.5","0","106.8","0","118.0","129.5","0","133.0","49.0","19","","",NA,"883.0","0.0","6057590"
"SAULT STE MARIE A","46.483","-84.509","ON","-11.4","0","-1.4","4.8","0","-34.4","0","104.7","0","131.0","90.7","0","141.0","49.0","20","",,NA,"910.7","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-15.4","0","-1.4","3.6","0","-38.3","0","73.8","0","102.0","70.8","0","127.0","56.0","16","",,NA,"1035.8","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-10.9","7",NA,"5.1","6","-29.7","3","",,NA,"",,NA,"","","",,NA,"693.0","0.0","605DJ25"
"BISCOTASING","47.300","-82.100","ON","",,NA,"",,"",,"59.8","0",NA,"63.8","0",NA,"","14","","",NA,"","","6060773"
"CHAPLEAU A","47.820","-83.347","ON","-17.4","0","-1.8","4.0","0","-42.9","0","73.5","0","132.0","52.6","0","101.0","43.0","11","",,NA,"1097.9","0.0","6061361"
"CONISTON STP","46.483","-80.850","ON","-14.4","10",NA,"7.5","6","-37.0","8","97.5","0","182.0","126.5","0","196.0","","17","","",NA,"679.4","0.0","6061850"
"MASSEY","46.183","-82.027","ON","-11.9","0","-0.8","7.0","0","-35.0","0","75.0","0","148.0","93.6","0","159.0","","16","","",NA,"927.6","0.0","6065006"
"MONETVILLE","46.143","-80.307","ON","-12.3","0","-0.3","8.5","0","-35.0","0","109.8","0","174.0","135.6","0","168.0","","18","","",NA,"938.2","0.0","6065250"
"SUDBURY A","46.625","-80.799","ON","-13.3","0","-0.3","6.6","0","-33.0","0","81.8","0","137.0","100.7","0","162.0","48.0","14","89.0","0","103.0","969.3","0.0","6068150"
"BONNER LAKE","49.383","-82.124","ON","-19.5","1",NA,"3.5","0","-41.0","1","80.8","0",NA,"85.8","0",NA,"79.0","12","","",NA,"1126.3","0.0","6070QK6"
"EARLTON A","47.700","-79.850","ON","-16.1","0","0.1","8.0","0","-39.5","0","51.9","0","111.0","69.2","0","147.0","22.0","12","",,NA,"1057.6","0.0","6072225"
"ENGLEHART","47.817","-79.900","ON","",,NA,"",,"",,"51.5","0",NA,"60.9","0",NA,"","9","","",NA,"","","6072325"
"KAPUSKASING CDA","49.400","-82.433","ON","-19.9","0","-1.4","3.0","0","-44.5","0","63.8","0","119.0","79.0","0","156.0","45.0","10","80.8","0","103.0","1176.2","0.0","6073960"
"KAPUSKASING A","49.414","-82.468","ON","-19.3","0","-1.4","3.0","0","-39.1","0","88.6","0","160.0","69.7","0","145.0","76.0","11","",,NA,"1155.8","0.0","6073975"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-16.4","0",NA,"7.2","0","-42.4","0","",,NA,"36.2","2",NA,"30.0","5","","",NA,"1066.7","0.0","6074211"
"MOOSONEE UA","51.267","-80.650","ON","-21.4","0","-1.4","4.0","0","-40.0","0","38.5","0","96.0","41.0","0","124.0","33.0","6","93.8","0","100.0","1220.4","0.0","6075425"
"MOOSONEE A","51.291","-80.608","ON","-21.2","0",NA,"3.2","0","-38.5","0","",,NA,"18.5","0",NA,"","4","",,NA,"1214.5","0.0","6075428"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-20.1","1",NA,"3.6","1","-39.8","0","",,NA,"0.0","1",NA,"","0","",,NA,"1143.8","0.0","6075543"
"PORCUPINE ONT HYDRO","48.467","-81.267","ON","-17.6","0","-0.9","2.5","0","-40.0","0","71.0","0","104.0","75.2","0","107.0","","16","","",NA,"1102.7","0.0","6076572"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-17.7","0","-0.9","2.9","0","-42.6","0","61.6","0","107.0","62.4","0","121.0","65.0","12","",,NA,"1107.8","0.0","6078285"
"DWIGHT","45.383","-78.900","ON","-11.6","0","0.1","8.0","0","-35.0","0","109.4","0","132.0","153.4","0","144.0","57.0","20","","",NA,"916.7","0.0","6082178"
"FRENCH R CHAUDIERE DAM","46.133","-80.017","ON","-10.5","11",NA,"9.0","7","-31.0","9","88.0","0",NA,"114.4","0",NA,"","16","","",NA,"570.3","0.0","6082612"
"MADAWASKA","45.500","-77.983","ON","-11.9","0","0.2","8.0","0","-34.0","0","75.0","0","163.0","103.0","0","177.0","","12","","",NA,"926.4","0.0","6084770"
"NORTH BAY A","46.364","-79.423","ON","-12.4","0","0.1","8.7","0","-32.4","0","87.8","0","134.0","88.8","0","129.0","20.0","21","90.8","0","105.0","943.6","0.0","6085700"
"STURGEON FALLS","46.367","-79.933","ON","",,NA,"",,"",,"77.5","0",NA,"93.9","0",NA,"","18","","",NA,"","","6088144"
"GORE BAY A","45.883","-82.567","ON","-9.9","0",NA,"6.5","0","-30.3","0","",,NA,"45.0","0",NA,"","14","",,NA,"865.6","0.0","6092925"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-6.5","1",NA,"5.5","1","-25.9","1","",,NA,"42.2","2",NA,"","9","",,NA,"733.9","0.0","6093005"
"SANDFIELD","45.683","-81.983","ON","-10.2","0",NA,"7.0","0","-36.0","0","121.5","0",NA,"147.7","0",NA,"68.0","17","","",NA,"874.9","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-10.5","0",NA,"9.5","0","-30.0","0","78.4","0",NA,"101.4","0",NA,"25.0","16","","",NA,"883.2","0.0","6100285"
"ARNPRIOR GRANDON","45.417","-76.367","ON","-11.0","0","0.5","6.0","0","-31.0","0","66.0","0","176.0","82.0","0","145.0","35.0","13","","",NA,"898.3","0.0","6100345"
"AVONMORE","45.170","-74.971","ON","-10.2","0","0.2","9.5","0","-30.0","0","84.6","0","167.0","124.4","0","160.0","","15","","",NA,"874.6","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-7.9","0","-0.1","10.5","0","-28.0","0","115.8","0","236.0","164.6","0","210.0","","22","","",NA,"804.4","0.0","6100971"
"CARDINAL","44.800","-75.367","ON","-8.6","0",NA,"11.5","0","-28.0","0","111.2","0",NA,"161.8","0",NA,"18.0","21","","",NA,"823.8","0.0","6101200"
"CARLETON PLACE","45.150","-76.200","ON","-9.9","0",NA,"10.0","0","-30.0","0","82.2","0",NA,"120.8","0",NA,"","16","","",NA,"865.8","0.0","6101250"
"CHALK RIVER AECL","46.050","-77.367","ON","-11.5","0","0.2","8.0","0","-30.0","0","50.8","0","120.0","85.2","0","154.0","","14","","",NA,"915.3","0.0","6101335"
"COMBERMERE","45.367","-77.617","ON","-11.6","0","-0.1","10.0","0","-30.0","0","78.5","0","171.0","101.5","0","160.0","41.0","18","","",NA,"918.9","0.0","6101820"
"CORNWALL","45.016","-74.749","ON","-8.2","0","0.3","12.5","0","-28.5","0","99.1","0","210.0","146.2","0","192.0","22.0","16","","",NA,"813.3","0.0","6101874"
"DALHOUSIE MILLS","45.317","-74.467","ON","-10.9","0","0.2","8.0","0","-32.0","0","86.5","0","145.0","142.3","0","155.0","","21","","",NA,"896.6","0.0","6101958"
"GLENBURNIE","44.333","-76.500","ON","-8.7","5","-0.3","10.5","4","-28.5","4","134.0","0","338.0","174.4","0","227.0","","14","","",NA,"694.9","0.0","6102808"
"GODFREY","44.567","-76.633","ON","-9.5","0","-1.1","10.0","0","-30.5","0","98.0","0","213.0","144.0","0","176.0","7.0","16","","",NA,"853.5","0.0","6102857"
"DRUMMOND CENTRE","45.032","-76.253","ON","-10.6","0","-0.8","9.0","0","-30.0","0","90.4","0","207.0","132.4","0","196.0","45.0","15","","",NA,"886.4","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-7.9","0",NA,"10.3","0","-28.7","0","0.0","9",NA,"",,NA,"","","",,NA,"803.1","0.0","6103024"
"HARTINGTON IHD","44.433","-76.700","ON","-8.6","0","-0.3","8.0","0","-29.0","0","68.0","0","159.0","98.0","0","130.0","15.0","18","","",NA,"826.1","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-9.7","0",NA,"11.1","0","-29.4","0","",,NA,"108.8","0",NA,"20.0","14","","",NA,"859.0","0.0","6104027"
"KINGSTON PUMPING STATION","44.244","-76.481","ON","-7.8","0","-0.7","10.0","0","-28.5","0","146.0","0","295.0","181.1","0","221.0","10.0","17","","",NA,"798.5","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-10.5","7","-2.1","6.5","7","-30.0","6","86.4","3",NA,"122.1","4",NA,"","14","","",NA,"683.8","0.0","6104725"
"MORRISBURG","44.917","-75.183","ON","-9.5","0","0.1","12.5","0","-29.0","0","78.2","0","180.0","122.0","0","168.0","","15","","",NA,"852.0","0.0","6105460"
"OAK VALLEY","45.000","-75.367","ON","-10.3","0",NA,"10.0","0","-31.0","0","27.0","10",NA,"68.0","10",NA,"","8","","",NA,"878.7","0.0","6105730"
"OMPAH","44.967","-76.850","ON","-11.9","0",NA,"7.5","0","-32.0","0","79.5","0",NA,"118.1","0",NA,"39.0","16","","",NA,"926.1","0.0","6105760"
"OMPAH-SEITZ","45.050","-76.783","ON","-10.5","0",NA,"9.0","0","-32.0","0","81.6","0",NA,"118.0","0",NA,"34.0","14","","",NA,"882.1","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-10.0","0","0.1","8.2","0","-28.2","0","58.5","0","132.0","97.2","0","155.0","23.0","17","89.7","0","90.0","868.6","0.0","6105976"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-10.2","0","0.1","7.7","0","-29.5","0","93.0","0","173.0","103.1","0","158.0","28.0","16","",,NA,"875.4","0.0","6106000"
"PETAWAWA A","45.950","-77.317","ON","-12.8","2",NA,"7.3","1","-33.9","1","",,NA,"",,NA,"","","",,NA,"892.1","0.0","6106398"
"ROLPHTON","46.183","-77.650","ON","-12.2","2",NA,"7.0","1","-30.0","1","75.7","0",NA,"98.0","0",NA,"34.0","15","","",NA,"876.1","0.0","6107182"
"RUSSELL","45.263","-75.359","ON","-10.3","0","-0.1","8.5","0","-30.0","0","69.0","0","143.0","103.8","0","138.0","21.0","19","","",NA,"875.9","0.0","6107247"
"ST. ALBERT","45.277","-75.056","ON","-10.7","0","-0.5","8.0","0","-31.5","0","83.0","0","161.0","121.6","0","145.0","","20","","",NA,"889.1","0.0","6107276"
"SANDHURST","44.133","-76.883","ON","-7.5","0",NA,"8.0","0","-28.0","0","129.0","0",NA,"165.6","0",NA,"18.0","20","","",NA,"791.7","0.0","6107434"
"WINCHESTER CS","45.050","-75.333","ON","-10.0","0",NA,"8.1","0","-30.6","0","",,NA,"",,NA,"","","","",NA,"868.0","0.0","6109515"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-11.9","0",NA,"7.0","0","-32.5","0","62.6","0",NA,"92.9","0",NA,"42.0","14","","",NA,"925.6","0.0","610FC98"
"ALLISTON NELSON","44.151","-79.872","ON","-7.1","0","-0.7","8.5","0","-27.5","0","59.8","0","170.0","90.2","0","167.0","22.0","13","","",NA,"779.0","0.0","6110218"
"BARRIE (AUT)","44.383","-79.783","ON","-8.0","1",NA,"7.2","0","-27.1","1","",,NA,"",,NA,"","","",,NA,"780.2","0.0","6110552"
"BARRIE WPCC","44.376","-79.690","ON","-8.3","0","-0.6","10.0","0","-27.0","0","77.6","0","118.0","87.6","0","106.0","10.0","18","","",NA,"814.1","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-10.7","0","0.0","8.0","0","-35.0","0","122.0","0","141.0","167.4","0","146.0","39.0","20","","",NA,"890.2","0.0","6110606"
"BEAUSOLEIL","44.850","-79.867","ON","-8.0","0",NA,"9.1","0","-30.2","0","",,NA,"",,NA,"","","",,NA,"805.1","0.0","6110617"
"BRITT (AUT)","45.800","-80.533","ON","-13.3","4",NA,"9.0","4","-33.2","0","",,NA,"",,NA,"","","",,NA,"844.0","0.0","6110967"
"CHATSWORTH","44.395","-80.905","ON","-6.9","1","0.0","10.5","0","-26.0","1","131.5","0","141.0","158.7","0","137.0","","18","","",NA,"747.2","0.0","6111467"
"COLDWATER WARMINSTER","44.633","-79.533","ON","-8.8","0",NA,"10.0","0","-28.0","0","100.8","0",NA,"128.0","0",NA,"36.0","18","66.8","0",NA,"830.2","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-5.8","0",NA,"10.9","0","-26.1","0","",,NA,"",,NA,"","","",,NA,"737.1","0.0","6111792"
"COOKSTOWN","44.207","-79.695","ON","-8.6","0","-0.8","8.0","0","-28.5","0","50.3","0","134.0","72.7","0","129.0","2.0","13","","",NA,"826.1","0.0","6111859"
"DORSET MOE","45.217","-78.933","ON","-10.9","0","-0.3","9.5","0","-35.0","0","85.3","0","116.0","129.9","0","139.0","37.0","21","","",NA,"895.7","0.0","6112072"
"DUNCHURCH","45.617","-79.883","ON","-11.2","0","-0.2","8.5","0","-36.5","0","165.0","0","204.0","198.8","0","191.0","50.0","20","","",NA,"906.4","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-7.4","0","-0.3","8.0","0","-26.5","0","119.0","0","147.0","141.4","0","137.0","","19","","",NA,"786.8","0.0","6112171"
"ESSA ONT HYDRO","44.350","-79.817","ON","-7.8","0","-0.5","8.0","0","-26.5","0","89.1","0","153.0","102.3","0","134.0","","18","","",NA,"801.0","0.0","6112340"
"HANOVER","44.117","-81.000","ON","-6.8","0","0.1","9.0","0","-25.5","0","99.8","0","121.0","121.5","0","111.0","","14","","",NA,"767.7","0.0","6113329"
"HONEY HBR BEAUSOLEIL","44.850","-79.867","ON","-9.6","9",NA,"6.3","9","-30.2","9","",,NA,"63.6","9",NA,"","14","","",NA,"607.6","0.0","6113490"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-10.4","0","-0.1","9.5","0","-36.0","0","94.3","0","126.0","125.0","0","135.0","","19","","",NA,"879.0","0.0","6113663"
"LAGOON CITY","44.547","-79.217","ON","-9.1","0",NA,"8.3","0","-27.9","0","",,NA,"",,NA,"","","",,NA,"839.5","0.0","6114295"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-8.8","0","-0.3","9.5","0","-31.0","0","114.5","0","130.0","143.5","0","131.0","","18","","",NA,"829.3","0.0","6115127"
"MIDLAND HURONIA A","44.683","-79.933","ON","-7.6","0",NA,"9.0","0","-27.0","0","105.0","0",NA,"124.0","0",NA,"","21","","",NA,"794.1","0.0","6115130"
"MOONSTONE","44.633","-79.667","ON","-8.1","0",NA,"9.5","0","-28.0","0","100.0","0",NA,"126.6","0",NA,"25.0","20","","",NA,"807.6","0.0","6115389"
"MUSKOKA A","44.967","-79.300","ON","-10.8","0","-0.5","8.4","0","-34.6","0","141.7","0","163.0","126.1","0","136.0","30.0","20","",,NA,"892.2","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-8.8","0",NA,"5.5","0","-27.0","0","98.9","0",NA,"135.9","0",NA,"55.0","20","","",NA,"830.4","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-5.4","0","0.0","11.5","0","-23.0","0","232.3","0","230.0","252.5","0","196.0","","20","","",NA,"726.6","0.0","6116132"
"PORT LAW","44.250","-80.467","ON","-9.1","0",NA,"6.0","0","-29.0","0","137.0","0",NA,"180.8","0",NA,"30.0","19","","",NA,"840.2","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-11.7","0","0.6","9.5","0","-34.5","0","51.4","0","106.0","63.8","0","101.0","35.0","13","","",NA,"921.9","0.0","6116702"
"PRICEVILLE","44.200","-80.633","ON","",,NA,"",,"",,"79.0","0",NA,"125.4","0",NA,"25.0","20","","",NA,"","","6116718"
"PROTON STATION","44.167","-80.517","ON","-8.7","0","-0.4","7.5","0","-28.5","0","122.0","0","147.0","157.4","0","146.0","10.0","23","","",NA,"828.4","0.0","6116750"
"ROCKLYN","44.467","-80.633","ON","-8.1","0",NA,"8.5","0","-27.5","0","143.0","0",NA,"172.3","0",NA,"29.0","23","","",NA,"810.0","0.0","6117169"
"SHANTY BAY","44.399","-79.633","ON","-7.9","0","-0.2","9.0","0","-27.5","0","122.2","0","177.0","148.8","0","168.0","32.0","18","","",NA,"804.4","0.0","6117684"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"73.0","0",NA,"89.0","0",NA,"","19","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-8.1","0","-1.0","9.0","0","-28.5","0","58.4","0","149.0","81.8","0","126.0","2.0","15","","",NA,"808.2","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-6.4","4",NA,"11.0","3","-26.0","2","135.2","0",NA,"152.6","0",NA,"","17","","",NA,"659.5","0.0","6119274"
"WIARTON A","44.746","-81.107","ON","-6.5","0","-0.2","10.5","0","-23.2","0","190.1","0","170.0","160.9","0","162.0","10.0","19","54.4","0","102.0","758.1","0.0","6119500"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","-5.8","2",NA,"8.8","1","-23.9","2","",,NA,"",,NA,"","","",,NA,"691.2","0.0","6119M51"
"GLOUCESTER POOL","44.817","-79.683","ON","-9.3","0",NA,"9.5","0","-26.5","0","67.8","0",NA,"77.0","0",NA,"30.0","12","","",NA,"844.8","0.0","611G001"
"THORNBURY SLAMA","44.574","-80.485","ON","-6.5","0","-0.2","10.0","0","-26.0","0","79.2","0","100.0","93.4","0","93.0","","16","","",NA,"758.0","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-7.6","0","-0.9","8.5","0","-27.5","0","50.1","0","131.0","74.9","0","141.0","5.0","12","72.9","0","116.0","792.9","0.0","611KBE0"
"GRAVENHURST BEAVER CREEK","44.967","-79.300","ON","-10.0","0",NA,"8.0","0","-35.0","0","64.3","0",NA,"98.1","0",NA,"29.0","20","","",NA,"869.3","0.0","611S002"
"BLYTH","43.718","-81.384","ON","-8.2","0","-1.3","8.0","0","-27.0","0","195.5","0","187.0","221.0","0","169.0","","21","","",NA,"813.6","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-6.2","0",NA,"8.5","0","-21.6","0","",,NA,"",,NA,"","","","",NA,"749.1","0.0","6121940"
"DASHWOOD","43.367","-81.617","ON","-6.0","2","-1.0","9.5","2","-22.0","0","73.0","0","156.0","107.8","0","149.0","","17","","",NA,"695.8","0.0","6121969"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-5.2","3",NA,"8.7","1","-22.2","3","",,NA,"0.0","1",NA,"","0","",,NA,"650.6","0.0","61219J2"
