"Environment and Climate Change Canada"
"Monthly Values for January - 1994"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"RAWSON LAKE","49.650","-93.717","ON","-23.6","0","-7.9","-7.0","0","-38.0","0","23.8","0","71.0","14.9","0","53.0","","5","116.7","0","138.0","1288.2","0.0","6036904"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-25.6","0","-8.2","-9.4","0","-40.0","0","21.1","0","59.0","19.5","0","56.0","40.0","7","",,NA,"1351.1","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-29.0","4",NA,"-10.6","4","-46.3","4","",,NA,"",,NA,"","","",,NA,"1269.1","0.0","6040325"
"CAMERON FALLS","49.150","-88.350","ON","-23.7","2","-7.5","-4.0","2","-39.0","0","43.5","0","79.0","43.5","0","79.0","","9","","",NA,"1209.0","0.0","6041109"
"GERALDTON A","49.783","-86.931","ON","-27.4","0","-8.8","-3.2","0","-45.4","0","21.6","0","51.0","21.4","0","64.0","24.0","6","",,NA,"1407.6","0.0","6042716"
"FLINT","48.350","-89.683","ON","-22.2","0","-7.4","-4.0","0","-38.5","0","32.0","0","72.0","32.0","0","72.0","34.0","10","","",NA,"1245.8","0.0","6042MJ7"
"HEMLO BATTLE MOUNTAIN","48.700","-85.883","ON","-23.6","0",NA,"-2.0","0","-42.0","0","64.3","0",NA,"64.3","0",NA,"","6","","",NA,"1290.5","0.0","6043452"
"MANITOUWADGE","49.150","-85.800","ON","-24.8","0",NA,"-2.5","0","-41.5","0","46.6","0",NA,"46.6","0",NA,"","7","","",NA,"1327.0","0.0","6044903"
"MARATHON A","48.756","-86.344","ON","-23.2","6",NA,"-1.0","5","-41.0","2","70.0","0",NA,"70.0","0",NA,"","8","","",NA,"1030.7","0.0","6044961"
"PUKASKWA NATL PARK","48.600","-86.300","ON","-21.5","0",NA,"-0.5","0","-40.0","0","56.0","0",NA,"56.0","0",NA,"34.0","10","","",NA,"1223.4","0.0","6046770"
"STURGEON LAKE","49.883","-90.967","ON","",,NA,"",,"",,"28.2","0",NA,"28.2","0",NA,"","7","","",NA,"","","6048145"
"TERRACE BAY","48.800","-87.100","ON","-21.3","0",NA,"-2.0","0","-37.0","0","47.0","0",NA,"47.0","0",NA,"","7","","",NA,"1216.9","0.0","6048230"
"THUNDER BAY A","48.369","-89.327","ON","-22.1","1",NA,"-3.6","1","-36.6","0","25.0","1",NA,"14.9","1",NA,"28.0","6","140.9","0",NA,"1203.5","0.0","6048261"
"TRANQUILLO RIDGE","48.233","-89.517","ON","-21.5","0","-7.7","-3.2","0","-36.8","0","32.6","0","53.0","32.6","0","53.0","46.0","7","","",NA,"1224.2","0.0","6048864"
"UPSALA (AUT)","49.033","-90.467","ON","-24.7","11",NA,"-7.2","11","-37.7","11","",,NA,"",,NA,"","","",,NA,"853.5","0.0","6049095"
"WHITEFISH LAKE","48.283","-89.917","ON","-22.5","0","-7.7","-5.0","0","-39.5","0","33.4","0","63.0","33.4","0","63.0","57.0","9","","",NA,"1255.9","0.0","6049466"
"ELLIOT LAKE STANLEIGH","46.417","-82.650","ON","-18.6","0",NA,"-1.0","0","-36.0","0","68.3","0",NA,"68.3","0",NA,"","11","","",NA,"1133.7","0.0","6052268"
"HORNEPAYNE A","49.200","-84.767","ON","-26.7","0",NA,"-4.0","0","-45.0","0","24.5","0",NA,"24.5","0",NA,"","8","","",NA,"1385.2","0.0","6053575"
"MISSISSAGI ONT HYDRO","46.433","-83.383","ON","-18.9","0",NA,"-1.0","0","-37.5","0","72.6","0",NA,"72.6","0",NA,"","13","","",NA,"1143.0","0.0","6055210"
"MONTREAL FALLS","47.267","-84.433","ON","-21.7","0",NA,"-3.5","0","-40.0","0","148.0","0",NA,"148.0","0",NA,"","16","","",NA,"1230.6","0.0","6055302"
"SAULT STE MARIE 2","46.533","-84.333","ON","-17.0","0","-7.5","0.0","0","-34.0","0","107.2","0","118.0","107.2","0","110.0","","16","","",NA,"1085.1","0.0","6057590"
"SAULT STE MARIE A","46.483","-84.509","ON","-17.7","0","-7.7","-0.9","0","-36.2","0","62.7","0","78.0","56.2","0","87.0","22.0","13","83.8","0","115.0","1105.5","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-22.8","0","-8.8","-2.2","0","-39.8","0","102.8","0","143.0","58.8","0","105.0","56.0","12","",,NA,"1266.2","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-18.0","4",NA,"1.3","4","-33.9","4","",,NA,"",,NA,"","","",,NA,"971.4","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-23.2","0","-7.6","-4.5","0","-41.0","0","58.7","0","106.0","58.7","0","113.0","52.0","14","","",NA,"1278.4","0.0","6061361"
"CONISTON STP","46.483","-80.850","ON","-21.6","9",NA,"-1.0","7","-42.0","7","60.2","0","112.0","60.2","0","93.0","","9","","",NA,"871.7","0.0","6061850"
"MASSEY","46.183","-82.017","ON","-19.8","1","-8.7","0.0","1","-40.0","1","75.8","0","150.0","75.8","0","129.0","","11","","",NA,"1135.0","0.0","6065006"
"MONETVILLE","46.150","-80.300","ON","-20.5","0","-8.5","0.0","0","-38.5","0","60.0","0","95.0","60.0","0","74.0","","11","","",NA,"1193.5","0.0","6065250"
"SUDBURY A","46.617","-80.800","ON","-21.9","0","-8.9","-1.0","0","-38.0","0","60.0","0","101.0","59.3","0","95.0","42.0","10","106.5","0","123.0","1236.3","0.0","6068150"
"SUDBURY SCIENCE NORTH","46.467","-81.000","ON","-20.9","0",NA,"-0.5","0","-41.0","0","44.5","0",NA,"33.8","0",NA,"45.0","8","117.3",".45833333333333333333333333333333333333",NA,"1205.7","0.0","6068158"
"WARREN","46.433","-80.317","ON","-21.5","0",NA,"0.0","0","-42.0","0","53.8","0",NA,"53.8","0",NA,"46.0","9","","",NA,"1225.8","0.0","6069K90"
"BONNER LAKE","49.383","-82.124","ON","-26.4","0",NA,"-5.0","0","-43.0","0","40.2","0",NA,"31.0","0",NA,"47.0","11","","",NA,"1376.2","0.0","6070QK6"
"DYMOND ONT HYDRO","47.517","-79.683","ON","",,NA,"",,"",,"44.0","0",NA,"44.0","0",NA,"40.0","10","","",NA,"","","6072183"
"EARLTON A","47.700","-79.850","ON","-24.7","0","-8.5","-3.8","0","-39.6","0","42.5","0","91.0","37.0","0","78.0","50.0","8","",,NA,"1322.9","0.0","6072225"
"ENGLEHART","47.817","-79.900","ON","",,NA,"",,"",,"38.5","0",NA,"38.5","0",NA,"","10","","",NA,"","","6072325"
"IROQUOIS FALLS","48.750","-80.667","ON","-26.1","0",NA,"-8.0","0","-42.0","0","25.4","0",NA,"25.4","0",NA,"","9","","",NA,"1367.5","0.0","6073810"
"ISLAND FALLS","49.583","-81.383","ON","-27.6","0","-8.2","-6.0","0","-46.0","0","26.0","0","46.0","26.0","0","46.0","50.0","9","","",NA,"1413.0","0.0","6073840"
"KAPUSKASING CDA","49.400","-82.433","ON","-26.8","0","-8.2","-5.0","0","-45.0","0","33.2","0","62.0","31.4","0","62.0","32.0","9","108.3","0","138.0","1388.2","0.0","6073960"
"KAPUSKASING A","49.414","-82.468","ON","-26.5","0","-8.6","-4.4","0","-42.5","0","36.4","0","66.0","32.8","0","68.0","51.0","9","",,NA,"1378.9","0.0","6073975"
"KIRKLAND LAKE","48.150","-80.000","ON","-24.7","0",NA,"-6.0","0","-40.5","0","65.8","0",NA,"65.8","0",NA,"54.0","11","","",NA,"1324.8","0.0","6074209"
"MATTICE TCPL","49.600","-83.167","ON","-27.0","0",NA,"-4.5","0","-44.5","0","15.5","0",NA,"15.5","0",NA,"","6","","",NA,"1396.2","0.0","6075024"
"MOOSONEE UA","51.267","-80.650","ON","","","","","","","","","",NA,"","",NA,"","","138.4","0","148.0","","","6075425"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-27.1","2",NA,"-4.0","2","-44.2","2","",,NA,"",,NA,"","","",,NA,"1308.5","0.0","6075543"
"PORCUPINE ONT HYDRO","48.467","-81.267","ON","-24.7","0","-8.0","-6.5","0","-41.0","0","35.6","0","52.0","35.6","0","51.0","","11","","",NA,"1322.4","0.0","6076572"
"SMOKY FALLS","50.067","-82.167","ON","-26.2","0","-7.4","-5.0","0","-41.0","0","28.1","0","48.0","28.1","0","48.0","","8","","",NA,"1369.3","0.0","6077845"
"TIMMINS A","48.567","-81.383","ON","-25.7","0","-8.9","-6.3","0","-41.0","0","37.0","0","64.0","24.5","0","47.0","61.0","9","",,NA,"1354.8","0.0","6078285"
"DWIGHT","45.383","-78.900","ON","-18.7","0","-7.1","1.5","0","-39.5","0","87.0","0","105.0","109.6","0","103.0","59.0","15","","",NA,"1137.9","0.0","6082178"
"FRENCH R CHAUDIERE DAM","46.133","-80.017","ON","-19.9","0",NA,"0.0","0","-37.0","0","66.0","0",NA,"66.0","0",NA,"","11","","",NA,"1174.5","0.0","6082612"
"MADAWASKA","45.500","-77.983","ON","-19.1","0","-7.0","1.0","0","-38.0","0","55.0","0","119.0","63.0","0","108.0","","10","","",NA,"1151.6","0.0","6084770"
"NORTH BAY A","46.364","-79.423","ON","-20.7","0","-8.2","-1.4","0","-37.8","0","75.6","0","116.0","66.4","0","96.0","59.0","9","115.9","0","134.0","1199.5","0.0","6085700"
"STURGEON FALLS","46.367","-79.933","ON","",,NA,"",,"",,"53.8","0",NA,"55.2","0",NA,"","9","","",NA,"","","6088144"
"GORE BAY A","45.883","-82.567","ON","-17.9","1",NA,"0.7","1","-35.9","1","95.0","1",NA,"45.2","1",NA,"95.0","14","",,NA,"1076.5","0.0","6092925"
"APPLETON","45.186","-76.113","ON","-17.9","0",NA,"5.5","0","-36.0","0","42.8","0",NA,"51.0","0",NA,"37.0","12","","",NA,"1111.5","0.0","6100285"
"ARNPRIOR GRANDON","45.417","-76.367","ON","-19.3","0","-7.8","3.0","0","-35.0","0","46.3","0","124.0","56.3","0","99.0","60.0","10","","",NA,"1155.8","0.0","6100345"
"AVONMORE","45.170","-74.971","ON","-18.0","0","-7.7","7.5","0","-35.0","0","83.2","0","164.0","108.6","0","140.0","","14","","",NA,"1117.5","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-14.9","0","-7.1","7.0","0","-31.5","0","67.9","0","138.0","96.3","0","123.0","","14","","",NA,"1019.7","0.0","6100971"
"CARLETON PLACE","45.150","-76.200","ON","-17.3","0",NA,"5.5","0","-35.0","0","54.0","0",NA,"63.0","0",NA,"","14","","",NA,"1095.7","0.0","6101250"
"CATARAQUI TS","44.367","-76.617","ON","-15.6","0",NA,"6.0","0","-36.0","0","89.1","0",NA,"111.1","0",NA,"","17","","",NA,"1042.0","0.0","6101265"
"CHALK RIVER AECL","46.050","-77.367","ON","-19.5","0","-7.8","-0.5","0","-35.5","0","68.3","0","162.0","65.3","0","118.0","","11","","",NA,"1163.6","0.0","6101335"
"CHESTERVILLE 2","45.017","-75.200","ON","-18.4","0",NA,"7.0","0","-36.0","0","78.0","0",NA,"98.0","0",NA,"","13","","",NA,"1127.3","0.0","6101502"
"CLAYBANK","45.417","-76.400","ON","",,NA,"",,"",,"65.0","0",NA,"71.2","0",NA,"36.0","12","","",NA,"","","6101555"
"COMBERMERE","45.367","-77.617","ON","-19.4","0","-7.9","1.0","0","-35.0","0","38.5","0","84.0","48.0","0","76.0","30.0","9","","",NA,"1160.1","0.0","6101820"
"CORNWALL","45.017","-74.750","ON","-16.0","3","-7.6","9.5","3","-32.0","1","97.6","0","207.0","123.1","0","161.0","","14","","",NA,"953.2","0.0","6101874"
"CORNWALL ONT HYDRO","45.033","-74.800","ON","-15.7","1",NA,"9.0","1","-31.0","1","83.5","0",NA,"101.5","0",NA,"","12","","",NA,"1011.2","0.0","6101901"
"DALHOUSIE MILLS","45.317","-74.467","ON","-19.0","0","-7.9","8.0","0","-40.0","0","95.4","0","160.0","118.9","0","130.0","","12","","",NA,"1147.6","0.0","6101958"
"DELTA","44.617","-76.133","ON","",,NA,"",,"",,"40.0","3",NA,"35.0","6",NA,"25.0","10","","",NA,"","","6101986"
"GLENBURNIE","44.333","-76.500","ON","-15.5","0","-7.1","6.0","0","-35.5","0","54.9","0","138.0","70.5","0","92.0","","10","","",NA,"1038.6","0.0","6102808"
"GLEN GORDON","45.167","-74.533","ON","-19.0","0","-8.5","9.0","0","-37.5","0","73.5","0","160.0","86.0","0","119.0","35.0","12","","",NA,"1146.4","0.0","6102832"
"GODFREY","44.567","-76.633","ON","-16.6","0","-8.1","6.0","0","-38.0","0","66.4","0","144.0","83.4","0","102.0","33.0","15","","",NA,"1071.3","0.0","6102857"
"DRUMMOND CENTRE","45.033","-76.250","ON","-17.6","0","-7.8","5.5","0","-36.0","0","49.7","0","114.0","55.7","0","82.0","32.0","11","","",NA,"1103.4","0.0","6102J13"
"HARTINGTON IHD","44.433","-76.700","ON","-15.3","1","-7.0","5.0","1","-35.0","1","56.5","0","132.0","66.0","0","88.0","46.0","16","","",NA,"999.9","0.0","6103367"
"KEMPTVILLE","45.000","-75.633","ON","-17.0","0","-7.0","7.5","0","-35.0","0","52.0","0","128.0","74.4","0","116.0","","12","128.6","0","131.0","1086.2","0.0","6104025"
"KINGSTON A","44.219","-76.597","ON","-13.8","1",NA,"6.0","1","-32.2","1","61.0","0",NA,"68.0","0",NA,"22.0","13","106.9","0",NA,"953.1","0.0","6104146"
"KINGSTON PUMPING STATION","44.233","-76.483","ON","-14.1","0","-7.1","6.5","0","-32.0","0","64.2","0","130.0","84.0","0","102.0","24.0","19","","",NA,"995.6","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-16.1","0","-7.7","8.0","0","-36.5","0","49.9","0","126.0","72.9","0","103.0","28.0","15","","",NA,"1056.0","0.0","6104725"
"MORRISBURG","44.917","-75.183","ON","-17.1","0","-7.5","7.5","0","-36.0","0","65.2","0","150.0","99.4","0","137.0","","14","","",NA,"1087.6","0.0","6105460"
"OTTAWA CDA","45.383","-75.717","ON","-17.5","0","-7.3","5.8","0","-32.2","0","67.5","0","153.0","80.2","0","128.0","19.0","14","125.3","0","126.0","1100.5","0.0","6105976"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.317","-75.667","ON","-18.0","0","-7.7","5.4","0","-32.5","0","75.2","0","140.0","67.6","0","103.0","57.0","12","",,NA,"1115.9","0.0","6106000"
"PETAWAWA NAT FORESTRY","45.983","-77.433","ON","-21.3","0",NA,"-0.5","0","-38.0","0","65.4","0",NA,"56.6","0",NA,"42.0","9","80.8","0",NA,"1218.4","0.0","6106400"
"RENFREW","45.483","-76.700","ON","-20.2","0","-8.1","1.0","0","-42.5","0","36.0","0","92.0","45.6","0","82.0","","9","","",NA,"1184.4","0.0","6107002"
"ROLPHTON","46.183","-77.650","ON","-20.2","0",NA,"-0.5","0","-36.0","0","69.5","0",NA,"70.5","0",NA,"47.0","10","","",NA,"1184.2","0.0","6107182"
"RUSSELL","45.263","-75.359","ON","-18.1","0","-8.0","7.0","0","-37.0","0","74.0","0","154.0","101.8","0","136.0","43.0","15","","",NA,"1119.1","0.0","6107247"
"ST. ALBERT","45.283","-75.050","ON","-18.5","0","-8.3","7.5","0","-36.5","0","69.0","0","134.0","90.6","0","108.0","","12","","",NA,"1131.4","0.0","6107276"
"SANDHURST","44.133","-76.883","ON","-13.9","0",NA,"6.5","0","-33.5","0","67.2","0",NA,"90.6","0",NA,"34.0","14","","",NA,"987.5","0.0","6107434"
"SOUTH MOUNTAIN","44.967","-75.483","ON","-17.4","0","-7.4","7.0","0","-36.0","0","78.6","0","169.0","100.8","0","140.0","48.0","14","","",NA,"1098.9","0.0","6107955"
"WOLFE ISLAND","44.150","-76.533","ON","-13.5","0",NA,"6.5","0","-31.0","0","45.6","0",NA,"69.2","0",NA,"","14","","",NA,"977.5","0.0","6109558"
"MERIVALE TS","45.333","-75.733","ON","",,NA,"",,"",,"35.5","5",NA,"35.5","5",NA,"","8","","",NA,"","","610E061"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-20.0","0",NA,"0.0","0","-37.0","0","41.0","0",NA,"42.0","0",NA,"39.0","11","","",NA,"1178.9","0.0","610FC98"
"ALLISTON NELSON","44.150","-79.867","ON","-13.3","0","-6.8","4.5","0","-35.0","0","42.8","0","122.0","59.6","0","110.0","23.0","11","","",NA,"970.4","0.0","6110218"
"BARRIE (AUT)","44.383","-79.783","ON","-15.8","6",NA,"3.1","6","-36.2","6","",,NA,"",,NA,"","","",,NA,"845.3","0.0","6110552"
"BARRIE WPCC","44.383","-79.683","ON","-15.1","0","-7.4","4.0","0","-35.0","0","88.0","0","133.0","106.4","0","129.0","31.0","18","","",NA,"1026.8","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-17.7","0","-7.0","1.5","0","-41.0","0","81.5","0","94.0","101.6","0","89.0","","16","","",NA,"1105.6","0.0","6110606"
"BRITT (AUT)","45.800","-80.533","ON","-20.5","7",NA,"0.3","7","-40.6","7","",,NA,"",,NA,"","","",,NA,"923.8","0.0","6110967"
"CHATSWORTH","44.395","-80.905","ON","-13.8","0","-6.9","4.0","0","-34.5","0","81.7","0","88.0","93.7","0","81.0","","17","","",NA,"985.9","0.0","6111467"
"COLDWATER WARMINSTER","44.633","-79.533","ON","-15.5","0",NA,"3.0","0","-34.0","0","81.1","0",NA,"107.9","0",NA,"40.0","18","92.5","0",NA,"1038.2","0.0","6111769"
"COOKSTOWN","44.200","-79.683","ON","-14.9","0","-7.0","3.5","0","-38.5","0","33.2","0","88.0","59.4","0","106.0","11.0","13","","",NA,"1020.7","0.0","6111859"
"DORSET MOE","45.217","-78.933","ON","-17.9","0","-7.3","1.5","0","-40.5","0","86.1","0","118.0","86.2","0","92.0","45.0","13","","",NA,"1111.9","0.0","6112072"
"DUNCHURCH","45.617","-79.883","ON","-19.4","0","-8.3","1.0","0","-43.0","0","98.4","0","122.0","101.4","0","97.0","58.0","15","","",NA,"1159.4","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-14.4","0","-7.3","3.5","0","-32.5","0","70.0","0","86.0","97.8","0","95.0","","13","","",NA,"1004.7","0.0","6112171"
"ESSA ONT HYDRO","44.350","-79.817","ON","-13.9","0","-6.6","4.0","0","-37.5","0","66.0","0","113.0","84.0","0","110.0","","18","","",NA,"990.2","0.0","6112340"
"HANOVER","44.117","-81.000","ON","-13.6","0","-6.7","4.0","0","-35.0","0","65.4","0","79.0","86.4","0","79.0","36.0","13","","",NA,"978.6","0.0","6113329"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-17.6","0","-7.3","1.5","0","-38.0","0","93.4","0","125.0","81.4","2",NA,"","14","","",NA,"1103.4","0.0","6113663"
"KATRINE DOE LAKE","45.533","-79.400","ON","",,NA,"",,"",,"91.0","0",NA,"85.0","1",NA,"64.0","15","","",NA,"","","6114006"
"MIDHURST","44.450","-79.767","ON","-14.5","0",NA,"4.0","0","-36.7","0","39.2","0",NA,"39.2","2",NA,"35.0","10","","",NA,"1006.1","0.0","6115099"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-15.4","0","-7.0","2.5","0","-34.0","0","87.5","0","99.0","106.5","0","97.0","50.0","20","","",NA,"1036.6","0.0","6115127"
"MIDLAND HURONIA A","44.683","-79.933","ON","-16.3","0",NA,"0.0","0","-35.0","0","77.0","0",NA,"93.0","0",NA,"","19","","",NA,"1062.6","0.0","6115130"
"MOONSTONE","44.633","-79.667","ON","-15.5","0",NA,"3.5","0","-37.5","0","76.4","0",NA,"103.6","0",NA,"43.0","17","","",NA,"1040.0","0.0","6115389"
"MUSKOKA A","44.967","-79.300","ON","-17.0","0","-6.7","1.7","0","-40.0","0","79.2","0","91.0","86.8","0","93.0","45.0","16","",,NA,"1085.4","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-15.2","0",NA,"3.0","0","-35.5","0","55.3","0",NA,"65.5","0",NA,"39.0","9","","",NA,"1029.9","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-11.8","0","-6.4","4.0","0","-30.0","0","128.5","0","127.0","141.1","0","110.0","43.0","20","","",NA,"923.9","0.0","6116132"
"POWASSAN","46.117","-79.250","ON","-20.4","0","-8.1","-0.5","0","-40.5","0","45.8","0","95.0","45.8","0","73.0","45.0","7","","",NA,"1191.4","0.0","6116702"
"PRICEVILLE","44.200","-80.633","ON","",,NA,"",,"",,"58.0","0",NA,"76.2","0",NA,"45.0","14","","",NA,"","","6116718"
"PROTON STATION","44.167","-80.517","ON","-15.3","0","-7.1","3.0","0","-35.0","0","75.4","0","91.0","103.4","0","96.0","","17","","",NA,"1033.8","0.0","6116750"
"ROCKLYN","44.467","-80.633","ON","-15.4","0",NA,"3.0","0","-34.5","0","97.6","0",NA,"130.4","0",NA,"56.0","22","","",NA,"1036.6","0.0","6117169"
"SHANTY BAY","44.400","-79.633","ON","-14.8","0","-7.0","4.0","0","-36.5","0","61.9","0","90.0","81.3","0","92.0","37.0","19","","",NA,"1016.0","0.0","6117684"
"SOUTH RIVER","45.833","-79.383","ON","-19.4","0",NA,"0.0","0","-39.0","0","85.8","0",NA,"85.8","0",NA,"","14","","",NA,"1159.5","0.0","6117957"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"58.2","0",NA,"59.2","0",NA,"55.0","10","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-15.2","0","-8.1","4.0","0","-34.0","0","25.5","0","65.0","40.5","0","62.0","13.0","11","","",NA,"1028.6","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-13.0","5",NA,"4.0","2","-28.0","3","97.8","0",NA,"118.6","0",NA,"44.0","18","","",NA,"806.5","0.0","6119274"
"WIARTON A","44.750","-81.100","ON","-13.3","0","-7.0","2.9","0","-30.6","0","156.8","0","140.0","112.6","0","113.0","37.0","20","73.5","0","137.0","970.8","0.0","6119500"
"GRAVENHURST BOOTH","44.917","-79.400","ON","-15.8","0",NA,"2.5","0","-40.0","0","94.0","0",NA,"100.0","0",NA,"","16","","",NA,"1048.3","0.0","611C001"
"THORNBURY SLAMA","44.567","-80.483","ON","-12.5","0","-6.2","3.0","0","-30.5","0","111.6","0","141.0","128.0","0","128.0","30.0","19","","",NA,"944.2","0.0","611HBEC"
