"Environment and Climate Change Canada"
"Monthly Values for January - 2000"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"RUSSELL","45.263","-75.359","ON","-9.4","0","0.8","8.0","0","-27.5","0","35.0","0","73.0","70.6","0","94.0","11.0","12","","",NA,"848.6","0.0","6107247"
"ST. ALBERT","45.277","-75.056","ON","-9.8","0","0.4","8.5","0","-27.5","0","28.0","0","54.0","75.2","0","90.0","","11","","",NA,"862.1","0.0","6107276"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-11.8","0",NA,"4.0","0","-29.0","0","21.6","0",NA,"46.6","0",NA,"23.0","9","","",NA,"923.0","0.0","610FC98"
"ALLISTON NELSON","44.151","-79.872","ON","-6.5","0","0.0","11.5","0","-26.0","0","25.4","0","72.0","44.4","0","82.0","10.0","14","","",NA,"758.7","0.0","6110218"
"BARRIE (AUT)","44.383","-79.783","ON","-8.2","1",NA,"10.5","1","-28.2","1","",,NA,"",,NA,"","","",,NA,"785.6","0.0","6110552"
"BARRIE WPCC","44.376","-79.690","ON","-7.2","0","0.5","11.5","0","-28.0","0","22.8","0","35.0","43.6","0","53.0","8.0","11","","",NA,"781.3","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-10.6","0","0.1","8.0","0","-33.0","0","48.0","0","56.0","73.8","0","64.0","28.0","13","","",NA,"887.5","0.0","6110606"
"BEAUSOLEIL","44.850","-79.867","ON","-9.0","0",NA,"9.6","0","-29.3","0","",,NA,"36.4","2",NA,"","9","",,NA,"838.4","0.0","6110617"
"BRITT (AUT)","45.800","-80.533","ON","-9.1","10",NA,"4.2","9","-34.6","7","",,NA,"",,NA,"","","",,NA,"568.7","0.0","6110967"
"CHATSWORTH","44.395","-80.906","ON","-6.6","0","0.3","8.5","0","-25.0","0","66.6","0","72.0","84.6","0","73.0","","16","","",NA,"762.4","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-8.6","0",NA,"9.0","0","-28.0","0","55.8","0",NA,"82.2","0",NA,"12.0","15","107.4","0",NA,"825.3","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-5.1","0",NA,"11.5","0","-22.8","0","",,NA,"",,NA,"","","","",NA,"717.5","0.0","6111792"
"COOKSTOWN","44.207","-79.695","ON","-8.4","0","-0.5","10.5","0","-32.5","0","22.0","0","58.0","42.7","0","76.0","7.0","12","","",NA,"818.0","0.0","6111859"
"DORSET MOE","45.217","-78.933","ON","-10.7","0","-0.1","8.0","0","-32.5","0","42.9","0","59.0","70.7","0","75.0","22.0","13","","",NA,"890.6","0.0","6112072"
"DUNCHURCH","45.617","-79.883","ON","-11.0","0","0.1","8.0","0","-34.5","0","55.4","0","68.0","83.8","0","80.0","30.0","15","","",NA,"897.6","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-7.3","0","-0.2","9.5","0","-26.0","0","52.0","0","64.0","68.8","0","67.0","16.0","14","","",NA,"784.1","0.0","6112171"
"ESSA ONT HYDRO","44.350","-79.817","ON","-7.3","0","0.0","11.0","0","-29.0","0","36.0","0","62.0","46.0","0","60.0","","14","","",NA,"785.6","0.0","6112340"
"HANOVER","44.116","-81.006","ON","-7.0","0","-0.2","10.0","0","-30.0","0","42.8","0","52.0","54.4","0","50.0","11.0","10","","",NA,"775.9","0.0","6113329"
"HONEY HBR BEAUSOLEIL","44.850","-79.867","ON","-9.0","0",NA,"9.6","0","-29.3","0","",,NA,"41.1","0",NA,"","10","","",NA,"838.4","0.0","6113490"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-10.6","10","-0.4","8.5","4","-32.0","7","35.4","0","47.0","64.3","0","69.0","18.0","11","","",NA,"601.4","0.0","6113663"
"LAGOON CITY","44.547","-79.217","ON","-8.7","0",NA,"7.6","0","-26.9","0","",,NA,"38.2","0",NA,"","6","",,NA,"827.7","0.0","6114295"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-8.6","0","-0.1","10.0","0","-30.0","0","51.0","0","58.0","60.1","0","55.0","15.0","15","","",NA,"823.3","0.0","6115127"
"MIDLAND HURONIA A","44.683","-79.933","ON","-7.8","0",NA,"9.0","0","-30.0","0","52.9","0",NA,"66.8","0",NA,"14.0","12","","",NA,"800.8","0.0","6115130"
"MOONSTONE","44.633","-79.667","ON","-8.5","0",NA,"9.0","0","-31.5","0","60.4","0",NA,"84.0","0",NA,"14.0","16","","",NA,"821.3","0.0","6115389"
"MUSKOKA A","44.967","-79.300","ON","-10.4","0","-0.1","8.2","0","-30.6","0","36.1","0","41.0","41.5","0","45.0","11.0","13","",,NA,"879.5","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-8.2","0",NA,"8.5","0","-27.0","0","47.8","0",NA,"70.0","0",NA,"","8","","",NA,"812.5","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-4.7","0","0.7","10.5","0","-17.0","0","50.9","0","50.0","74.5","0","58.0","15.0","19","","",NA,"705.1","0.0","6116132"
"PORT LAW","44.250","-80.467","ON","-8.5","0",NA,"9.0","0","-25.0","0","69.0","0",NA,"98.8","0",NA,"9.0","19","","",NA,"822.7","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-12.2","0","0.1","6.5","0","-34.0","0","28.2","0","58.0","46.4","0","74.0","20.0","9","","",NA,"936.1","0.0","6116702"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"35.0","0",NA,"56.8","0",NA,"20.0","17","","",NA,"","","6116718"
"PROTON STATION","44.167","-80.517","ON","-8.3","0","0.0","9.0","0","-27.5","0","58.8","0","71.0","90.8","0","84.0","20.0","17","","",NA,"816.0","0.0","6116750"
"ROCKLYN","44.467","-80.633","ON","-7.7","0",NA,"9.0","0","-22.5","0","93.0","0",NA,"122.7","0",NA,"29.0","22","","",NA,"797.3","0.0","6117169"
"SHANTY BAY","44.399","-79.633","ON","-7.9","0","-0.2","11.0","0","-29.0","0","32.6","0","47.0","55.0","0","62.0","8.0","12","","",NA,"803.2","0.0","6117684"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"39.0","0",NA,"63.2","0",NA,"29.0","12","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-7.9","0","-0.8","10.5","0","-28.5","0","17.0","0","43.0","38.2","0","59.0","7.0","9","","",NA,"801.7","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-6.6","1",NA,"9.5","0","-20.0","1","93.6","0",NA,"122.4","0",NA,"19.0","20","","",NA,"739.1","0.0","6119274"
"WIARTON A","44.746","-81.107","ON","-5.9","0","0.4","10.2","0","-18.2","0","71.5","0","64.0","62.7","0","63.0","23.0","17","72.3","0","135.0","739.6","0.0","6119500"
"WILDER LAKE","44.155","-80.759","ON","-7.2","0",NA,"9.0","0","-27.0","0","58.5","0",NA,"80.5","0",NA,"","9","","",NA,"781.1","0.0","6119511"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","-6.4","1",NA,"9.9","0","-22.3","1","",,NA,"",,NA,"","","",,NA,"732.6","0.0","6119M51"
"GLOUCESTER POOL","44.817","-79.683","ON","-9.3","0",NA,"6.5","0","-29.0","0","23.6","0",NA,"34.0","0",NA,"7.0","13","","",NA,"845.7","0.0","611G001"
"THORNBURY SLAMA","44.574","-80.485","ON","-5.7","0","0.6","11.0","0","-21.0","0","63.6","0","80.0","93.2","0","93.0","","19","","",NA,"734.1","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-7.4","0","-0.7","11.0","0","-28.0","0","22.2","0","58.0","45.6","0","86.0","6.0","12","110.3",".125",NA,"788.3","0.0","611KBE0"
"GRAVENHURST BEAVER CREEK","44.967","-79.300","ON","-10.2","0",NA,"8.0","0","-31.0","0","35.0","0",NA,"51.2","0",NA,"25.0","16","","",NA,"875.1","0.0","611S002"
"BLYTH","43.718","-81.384","ON","-6.6","0","0.3","9.5","0","-21.0","0","46.5","0","45.0","71.5","0","55.0","","14","","",NA,"764.1","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-7.0","0",NA,"6.5","0","-19.7","0","",,NA,"",,NA,"","","","",NA,"775.9","0.0","6121940"
"DASHWOOD","43.367","-81.617","ON","-5.4","1","-0.4","12.0","0","-21.0","1","70.0","0","150.0","81.8","0","113.0","","13","","",NA,"702.8","0.0","6121969"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-5.4","0",NA,"6.9","0","-17.8","0","",,NA,"0.0","1",NA,"","0","",,NA,"724.4","0.0","61219J2"
"EXETER","43.350","-81.500","ON","-5.1","0","0.3","12.0","0","-20.5","0","39.0","0","69.0","48.8","0","59.0","","12","","",NA,"717.6","0.0","6122370"
"GODERICH","43.767","-81.717","ON","-5.0","0",NA,"11.6","0","-21.7","0","",,NA,"",,NA,"","","",,NA,"712.3","0.0","6122847"
"NAIRN","43.094","-81.573","ON","-6.0","0",NA,"12.5","0","-25.0","0","96.0","0",NA,"115.2","0",NA,"21.0","18","","",NA,"743.9","0.0","6124123"
"KINCARDINE","44.173","-81.623","ON","-4.9","0",NA,"11.0","0","-21.0","0","75.6","0",NA,"92.6","0",NA,"26.0","16","","",NA,"710.5","0.0","6124127"
"PETROLIA TOWN","42.883","-82.167","ON","-5.2","0","-0.2","12.0","0","-22.5","0","82.0","0","209.0","101.8","0","154.0","30.0","14","","",NA,"718.9","0.0","6126499"
"PORT ELGIN","44.467","-81.367","ON","-5.6","6",NA,"10.0","5","-22.0","5","44.0","0",NA,"61.8","0",NA,"","12","","",NA,"589.8","0.0","6126654"
"SARNIA AIRPORT","42.992","-82.305","ON","-4.9","0","-0.1","11.4","0","-20.6","0","48.2","0","156.0","61.6","0","120.0","16.0","11","92.2","0","113.0","710.0","0.0","6127514"
