"Environment and Climate Change Canada"
"Monthly Values for January - 1997"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DRYDEN","49.783","-92.833","ON","-17.8","0","-0.3","0.0","0","-37.5","0","19.2","0","71.0","19.2","0","71.0","","10","","",NA,"1108.9","0.0","6032117"
"DRYDEN A","49.833","-92.750","ON","-18.1","0","-1.4","-0.6","0","-35.8","0","22.2","0","74.0","21.7","0","82.0","41.0","9","","",NA,"1120.4","0.0","6032119"
"KENORA A","49.790","-94.365","ON","-18.3","0","-2.3","0.4","0","-33.8","0","16.1","0","57.0","18.3","0","71.0","63.0","5","",,NA,"1125.2","0.0","6034075"
"RAWSON LAKE","49.650","-93.717","ON","-17.8","0","-2.2","1.0","0","-35.5","0","32.0","0","95.0","16.0","0","56.0","","5","99.3","0","117.0","1110.5","0.0","6036904"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-18.9","0","-1.6","-0.7","0","-36.9","0","28.6","0","81.0","29.8","0","86.0","62.0","11","",,NA,"1143.9","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-17.3","14",NA,"-3.9","13","-38.6","1","",,NA,"",,NA,"","","",,NA,"599.5","0.0","6040325"
"CAMERON FALLS","49.150","-88.350","ON","-17.0","0","-0.9","0.0","0","-36.5","0","88.0","0","159.0","88.0","0","159.0","","18","","",NA,"1085.0","0.0","6041109"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-7.9","3",NA,"1.9","2","-19.9","1","",,NA,"53.2","8",NA,"","9","",,NA,"724.9","0.0","6041222"
"GERALDTON A","49.783","-86.931","ON","-19.8","0","-1.2","-4.3","0","-40.2","0","71.6","0","167.0","65.8","0","197.0","70.0","15","",,NA,"1172.2","0.0","6042716"
"FLINT","48.350","-89.683","ON","-15.9","0","-1.1","2.0","0","-39.5","0","54.2","0","122.0","54.2","0","122.0","","13","","",NA,"1050.1","0.0","6042MJ7"
"HEMLO BATTLE MOUNTAIN","48.700","-85.883","ON","-17.1","6",NA,"-1.0","4","-38.5","4","22.5","11",NA,"22.5","11",NA,"85.0","5","","",NA,"878.0","0.0","6043452"
"LAKEHEAD UNIVERSITY","48.433","-89.267","ON","-14.6","0",NA,"1.5","0","-33.5","0","43.6","0",NA,"43.6","0",NA,"35.0","11","","",NA,"1011.8","0.0","6044298"
"MARATHON A","48.756","-86.344","ON","-14.4","9",NA,"1.0","7","-34.5","8","68.0","7",NA,"68.0","7",NA,"","11","","",NA,"713.1","0.0","6044961"
"PUKASKWA (AUT)","48.588","-86.295","ON","-13.8","0",NA,"1.2","0","-32.4","0","6.5","28",NA,"48.4","3",NA,"20.0","1","",,NA,"986.8","0.0","6046767"
"PUKASKWA NATL PARK","48.600","-86.300","ON","-13.5","0",NA,"1.2","0","-32.4","0","0.0","24",NA,"0.0","22",NA,"","0","","",NA,"975.7","0.0","6046770"
"TERRACE BAY","48.800","-87.100","ON","-14.6","0",NA,"1.0","0","-33.0","0","60.0","6",NA,"60.0","6",NA,"","13","","",NA,"1011.2","0.0","6048230"
"TERRACE BAY A","48.817","-87.100","ON","-16.2","1",NA,"0.8","0","-38.4","1","133.0","0",NA,"133.0","0",NA,"49.0","23","","",NA,"1026.3","0.0","6048231"
"THUNDER BAY A","48.369","-89.327","ON","-15.1","1",NA,"1.8","1","-33.7","0","26.0","16",NA,"29.0","14",NA,"","11","",,NA,"992.7","0.0","6048261"
"THUNDER BAY AWOS","48.367","-89.317","ON","-15.1","1",NA,"1.8","1","-33.7","0","26.0","16",NA,"29.0","14",NA,"","11","",,NA,"992.7","0.0","6048264"
"TRANQUILLO RIDGE","48.233","-89.517","ON","-14.8","0","-1.0","1.9","0","-37.0","0","81.4","0","132.0","82.0","0","132.0","62.0","15","","",NA,"1015.8","0.0","6048864"
"UPSALA (AUT)","49.033","-90.467","ON","-19.4","4",NA,"-3.4","4","-39.0","3","",,NA,"",,NA,"","","",,NA,"1011.0","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.121","ON","-13.0","0",NA,"1.7","0","-28.3","0","",,NA,"0.0","0",NA,"","0","",,NA,"960.4","0.0","6049443"
"WHITEFISH LAKE","48.283","-89.917","ON","-16.1","0","-1.3","0.5","0","-39.5","0","76.8","0","145.0","77.4","0","145.0","76.0","13","","",NA,"1057.9","0.0","6049466"
"ELLIOT LAKE A","46.351","-82.561","ON","-13.6","2",NA,"3.0","1","-37.0","1","117.2","1",NA,"77.5","4",NA,"65.0","12","","",NA,"915.4","0.0","6052259"
"ELLIOT LAKE STANLEIGH","46.417","-82.650","ON","-14.6","0",NA,"4.0","0","-36.0","0","69.0","3",NA,"63.0","6",NA,"88.0","10","","",NA,"1009.2","0.0","6052268"
"MISSISSAGI ONT HYDRO","46.433","-83.383","ON","-9.5","21",NA,"1.5","21","-38.5","0","92.7","0",NA,"119.5","0",NA,"","15","","",NA,"275.3","0.0","6055210"
"MONTREAL FALLS","47.267","-84.433","ON","-16.6","2",NA,"1.5","2","-40.0","2","121.0","0",NA,"128.0","0",NA,"103.0","22","","",NA,"1003.4","0.0","6055302"
"SAULT STE MARIE 2","46.533","-84.333","ON","-12.2","0","-2.7","3.0","0","-33.5","0","98.0","0","108.0","117.4","0","120.0","53.0","19","","",NA,"936.0","0.0","6057590"
"SAULT STE MARIE A","46.483","-84.509","ON","-12.4","0","-2.5","3.8","0","-37.3","0","108.7","0","136.0","114.9","0","178.0","45.0","16","",,NA,"942.6","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-15.4","0","-1.4","0.4","0","-37.5","0","99.0","0","137.0","100.4","0","180.0","130.0","16","",,NA,"1035.5","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-14.3","14",NA,"4.0","13","-29.5","14","",,NA,"",,NA,"","","",,NA,"548.8","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-17.7","0","-2.1","-1.0","0","-37.2","0","103.9","0","187.0","83.0","0","160.0","113.0","21","",,NA,"1106.4","0.0","6061361"
"CONISTON STP","46.483","-80.850","ON","-15.2","8",NA,"4.0","5","-44.0","7","91.0","0","170.0","111.0","0","172.0","","14","","",NA,"764.3","0.0","6061850"
"MASSEY","46.183","-82.017","ON","-14.7","0","-3.6","1.0","0","-41.0","0","74.0","4",NA,"80.0","5",NA,"","11","","",NA,"1014.3","0.0","6065006"
"MONETVILLE","46.150","-80.300","ON","-14.5","0","-2.6","5.0","0","-39.5","0","112.6","0","178.0","150.6","0","187.0","","19","","",NA,"1007.9","0.0","6065250"
"SUDBURY A","46.625","-80.799","ON","-16.1","0","-3.1","2.7","0","-34.8","0","108.8","0","183.0","120.4","0","194.0","72.0","15","60.5","0","70.0","1055.7","0.0","6068150"
"WARREN","46.433","-80.317","ON","-15.6","0",NA,"4.5","0","-45.5","0","108.2","0",NA,"143.9","0",NA,"73.0","16","","",NA,"1040.8","0.0","6069K90"
"BONNER LAKE","49.383","-82.124","ON","-19.0","0",NA,"-3.0","0","-38.0","0","127.2","0",NA,"111.6","0",NA,"96.0","18","","",NA,"1148.5","0.0","6070QK6"
"DYMOND ONT HYDRO","47.517","-79.683","ON","-17.1","0",NA,"0.0","0","-41.5","0","90.1","0",NA,"90.5","0",NA,"","17","","",NA,"1086.9","0.0","6072183"
"EARLTON A","47.700","-79.850","ON","-17.5","1","-1.3","-1.8","1","-40.6","1","92.0","0","196.0","85.1","0","180.0","52.0","16","",,NA,"1066.3","0.0","6072225"
"ENGLEHART","47.817","-79.900","ON","",,NA,"",,"",,"87.0","0",NA,"87.0","0",NA,"","13","","",NA,"","","6072325"
"IROQUOIS FALLS","48.750","-80.667","ON","-19.3","0",NA,"-4.0","0","-37.0","0","88.2","0",NA,"88.2","0",NA,"","18","","",NA,"1155.3","0.0","6073810"
"KAPUSKASING CDA","49.400","-82.433","ON","-19.5","0","-0.9","-3.0","0","-40.0","0","135.1","0","253.0","132.7","0","261.0","70.0","19","41.9","0","53.0","1162.1","0.0","6073960"
"KAPUSKASING A","49.414","-82.468","ON","-19.1","0","-1.2","-3.2","0","-37.1","0","136.8","0","247.0","117.2","0","244.0","156.0","17","",,NA,"1148.6","0.0","6073975"
"MOOSONEE UA","51.267","-80.650","ON","-19.2","0","0.8","0.0","0","-39.0","0","105.3","0","264.0","63.1","0","192.0","76.0","15","63.9","0","68.0","1151.8","0.0","6075425"
"MOOSONEE A","51.291","-80.608","ON","-19.9","3",NA,"-1.6","3","-38.0","1","",,NA,"17.0","5",NA,"","9","",,NA,"1060.6","0.0","6075428"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-19.8","2",NA,"-2.4","1","-36.3","1","",,NA,"",,NA,"","","",,NA,"1095.5","0.0","6075543"
"PORCUPINE ONT HYDRO","48.467","-81.267","ON","-18.3","0","-1.6","-3.0","0","-39.0","0","133.0","0","194.0","133.0","0","190.0","","19","","",NA,"1124.1","0.0","6076572"
"SMOKY FALLS","50.067","-82.167","ON","-18.8","0","-0.1","-3.0","0","-39.0","0","152.0","0","262.0","152.0","0","262.0","","18","","",NA,"1140.5","0.0","6077845"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-18.5","0","-1.6","-3.5","0","-36.9","0","97.6","0","169.0","95.1","0","184.0","94.0","18","",,NA,"1130.6","0.0","6078285"
"DWIGHT","45.383","-78.900","ON","-13.2","0","-1.6","4.5","0","-38.5","0","121.0","0","146.0","190.4","0","178.0","76.0","22","","",NA,"967.6","0.0","6082178"
"FRENCH R CHAUDIERE DAM","46.133","-80.017","ON","-13.4","8",NA,"6.0","5","-37.0","7","94.0","0",NA,"139.2","0",NA,"","15","","",NA,"723.3","0.0","6082612"
"MADAWASKA","45.500","-77.983","ON","-13.4","0","-1.3","5.0","0","-42.0","0","63.0","2",NA,"63.0","5",NA,"","9","","",NA,"972.9","0.0","6084770"
"NORTH BAY A","46.364","-79.423","ON","-15.3","0","-2.8","4.6","0","-35.0","0","115.7","0","177.0","169.0","0","245.0","85.0","19","59.1","0","68.0","1032.7","0.0","6085700"
"NORTH BAY NIPISSING(AUT)","46.317","-79.483","ON","-15.2","0",NA,"3.9","0","-40.8","0","",,NA,"",,NA,"","","",,NA,"1027.7","0.0","6085703"
"STURGEON FALLS","46.367","-79.933","ON","",,NA,"",,"",,"99.6","0",NA,"137.8","0",NA,"","16","","",NA,"","","6088144"
"GORE BAY A","45.883","-82.567","ON","-12.1","0",NA,"4.7","0","-35.8","0","",,NA,"96.5","1",NA,"","13","",,NA,"934.3","0.0","6092925"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-8.3","5",NA,"4.1","2","-25.6","4","",,NA,"",,NA,"","","",,NA,"684.3","0.0","6093005"
"APPLETON","45.186","-76.113","ON","-11.2","0",NA,"6.0","0","-32.0","0","51.4","0",NA,"72.0","0",NA,"20.0","16","","",NA,"905.5","0.0","6100285"
"ARNPRIOR GRANDON","45.417","-76.367","ON","-12.6","0","-1.1","4.0","0","-32.0","0","61.0","0","163.0","70.0","0","124.0","47.0","11","","",NA,"948.8","0.0","6100345"
"AVONMORE","45.170","-74.971","ON","-10.8","0","-0.4","6.0","0","-29.0","0","73.2","0","144.0","97.2","0","125.0","","19","","",NA,"891.5","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-8.1","0","-0.3","9.5","0","-27.0","0","66.6","0","136.0","94.8","0","121.0","","16","","",NA,"808.2","0.0","6100971"
"CARDINAL","44.800","-75.367","ON","-8.9","0",NA,"7.5","0","-28.0","0","71.4","0",NA,"94.8","0",NA,"16.0","16","","",NA,"832.6","0.0","6101200"
"CARLETON PLACE","45.150","-76.200","ON","-11.0","0",NA,"6.0","0","-33.0","0","52.6","0",NA,"79.0","0",NA,"","15","","",NA,"899.9","0.0","6101250"
"CHALK RIVER AECL","46.050","-77.367","ON","-13.1","0","-1.4","4.5","0","-34.0","0","77.5","0","183.0","105.2","0","191.0","","15","","",NA,"964.8","0.0","6101335"
"CHESTERVILLE 2","45.017","-75.200","ON","-10.9","0",NA,"6.0","0","-31.0","0","82.0","0",NA,"97.6","0",NA,"","15","","",NA,"896.5","0.0","6101502"
"COMBERMERE","45.367","-77.617","ON","-13.0","0","-1.4","5.0","0","-35.0","0","63.5","0","138.0","90.2","0","143.0","40.0","16","","",NA,"961.2","0.0","6101820"
"CORNWALL","45.017","-74.750","ON","-9.6","0","-1.1","8.0","0","-31.0","0","66.0","0","140.0","81.8","0","107.0","16.0","17","","",NA,"855.6","0.0","6101874"
"DALHOUSIE MILLS","45.317","-74.467","ON","-10.8","0","0.3","7.5","0","-33.0","0","95.4","0","160.0","140.6","0","154.0","","18","","",NA,"891.3","0.0","6101958"
"GLENBURNIE","44.333","-76.500","ON","-9.0","0","-0.6","8.0","0","-29.0","0","56.0","0","141.0","98.2","0","128.0","","13","","",NA,"836.8","0.0","6102808"
"GODFREY","44.567","-76.633","ON","-9.1","0","-0.7","8.0","0","-29.0","0","58.6","0","127.0","99.6","0","122.0","17.0","19","","",NA,"841.2","0.0","6102857"
"DRUMMOND CENTRE","45.033","-76.250","ON","-10.5","0","-0.7","6.0","0","-33.5","0","51.0","0","117.0","80.7","0","119.0","32.0","14","","",NA,"882.1","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-7.9","0",NA,"9.9","0","-26.6","0","",,NA,"31.4","0",NA,"","5","",,NA,"803.3","0.0","6103024"
"HARTINGTON IHD","44.433","-76.700","ON","-9.1","0","-0.8","8.0","0","-29.0","0","59.0","0","138.0","93.7","0","125.0","24.0","15","","",NA,"840.0","0.0","6103367"
"KEMPTVILLE","45.000","-75.633","ON","-9.9","0","0.1","8.0","0","-30.0","0","68.7","0","169.0","88.8","0","138.0","","14","78.5",".04166666666666666666666666666666666667",NA,"864.7","0.0","6104025"
"KINGSTON PUMPING STATION","44.233","-76.483","ON","-7.4","0","-0.3","9.0","0","-25.5","0","89.0","0","180.0","128.6","0","157.0","15.0","17","","",NA,"786.3","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-8.5","0","-0.1","9.5","0","-26.0","0","53.8","0","136.0","93.0","0","131.0","21.0","16","","",NA,"822.7","0.0","6104725"
"MORRISBURG","44.917","-75.183","ON","-9.6","0","0.0","7.0","0","-29.0","0","68.2","0","157.0","96.2","0","133.0","","15","","",NA,"854.8","0.0","6105460"
"OMPAH","44.967","-76.850","ON","-11.4","0",NA,"6.5","0","-36.0","0","49.4","0",NA,"70.6","0",NA,"28.0","12","","",NA,"912.5","0.0","6105760"
"OMPAH-SEITZ","45.050","-76.783","ON","-11.6","0",NA,"6.0","0","-33.0","0","69.8","0",NA,"81.8","0",NA,"28.0","16","","",NA,"916.2","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-10.9","0","-0.7","6.0","0","-29.8","0","79.0","0","179.0","88.3","0","140.0","26.0","18","98.0","0","99.0","895.7","0.0","6105976"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-11.8","0","-1.5","5.4","0","-29.6","0","83.4","0","155.0","91.8","0","140.0","29.0","15","",,NA,"923.0","0.0","6106000"
"RIDEAU NARROWS LOCKS","44.700","-76.300","ON","-9.5","0",NA,"8.6","0","-27.8","0","",,NA,"",,NA,"","","",,NA,"853.6","0.0","6106022"
"PETAWAWA A","45.950","-77.317","ON","-13.4","6",NA,"6.5","5","-38.8","3","",,NA,"",,NA,"","","",,NA,"784.9","0.0","6106398"
"ROLPHTON","46.183","-77.650","ON","-14.9","7",NA,"4.0","6","-35.0","7","77.0","0",NA,"110.4","0",NA,"48.0","18","","",NA,"790.5","0.0","6107182"
"RUSSELL","45.263","-75.359","ON","-10.4","0","-0.3","6.5","0","-32.0","0","80.0","0","166.0","116.6","0","155.0","26.0","22","","",NA,"881.7","0.0","6107247"
"ST. ALBERT","45.283","-75.050","ON","-11.0","0","-0.9","5.5","0","-30.0","0","81.4","0","158.0","107.2","0","128.0","","17","","",NA,"900.3","0.0","6107276"
"SANDHURST","44.133","-76.883","ON","-7.1","0",NA,"9.0","0","-25.5","0","101.4","0",NA,"138.6","0",NA,"24.0","17","","",NA,"777.4","0.0","6107434"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-13.3","0",NA,"5.5","0","-35.5","0","72.9","0",NA,"84.0","0",NA,"44.0","16","","",NA,"970.1","0.0","610FC98"
"ALLISTON NELSON","44.150","-79.867","ON","-7.1","0","-0.6","7.0","0","-27.5","0","43.2","0","123.0","57.4","0","106.0","17.0","15","","",NA,"778.1","0.0","6110218"
"ANGUS CAMPHILL","44.283","-79.850","ON","-8.0","0",NA,"7.0","0","-30.5","0","52.4","0",NA,"60.8","0",NA,"14.0","17","","",NA,"805.5","0.0","6110275"
"BARRIE (AUT)","44.383","-79.783","ON","-9.7","2",NA,"5.2","2","-29.8","1","",,NA,"",,NA,"","","",,NA,"803.6","0.0","6110552"
"BARRIE WPCC","44.383","-79.683","ON","-8.6","0","-0.9","12.0","0","-30.0","0","114.5","0","174.0","127.0","0","154.0","15.0","18","","",NA,"825.0","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-11.9","0","-1.2","7.5","0","-39.0","0","143.0","0","166.0","208.8","0","182.0","51.0","25","","",NA,"925.6","0.0","6110606"
"BEAUSOLEIL","44.850","-79.867","ON","-11.6","0",NA,"7.2","0","-34.9","0","",,NA,"28.2","24",NA,"","4","",,NA,"916.2","0.0","6110617"
"BRITT (AUT)","45.800","-80.533","ON","-14.9","2",NA,"4.6","2","-42.7","1","",,NA,"",,NA,"","","",,NA,"953.1","0.0","6110967"
"CHATSWORTH","44.395","-80.905","ON","-7.9","0","-1.0","11.0","0","-28.0","0","143.1","0","154.0","199.5","0","172.0","","22","","",NA,"803.2","0.0","6111467"
"COLDWATER WARMINSTER","44.633","-79.533","ON","-9.4","0",NA,"9.0","0","-32.5","0","158.0","0",NA,"189.0","0",NA,"34.0","23","57.6",".04166666666666666666666666666666666667",NA,"848.3","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-6.3","0",NA,"10.9","0","-24.9","0","",,NA,"0.0","24",NA,"","0","",,NA,"752.8","0.0","6111792"
"COLLINGWOOD WPCP","44.500","-80.217","ON","",,NA,"",,"",,"45.9","0",NA,"64.1","0",NA,"","2","","",NA,"","","6111800"
"COOKSTOWN","44.200","-79.683","ON","-8.4","0","-0.5","8.5","0","-29.0","0","48.2","0","128.0","61.4","0","109.0","12.0","15","","",NA,"817.5","0.0","6111859"
"DORSET MOE","45.217","-78.933","ON","-12.2","0","-1.6","6.0","0","-39.5","0","128.9","0","176.0","210.3","0","225.0","44.0","22","","",NA,"936.5","0.0","6112072"
"DUNCHURCH","45.617","-79.883","ON","-12.6","0","-1.6","6.0","0","-39.0","0","105.8","0","131.0","183.8","0","176.0","55.0","17","","",NA,"949.7","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-7.7","0","-0.6","10.0","0","-25.5","0","199.5","0","246.0","228.3","0","221.0","43.0","24","","",NA,"797.2","0.0","6112171"
"ESSA ONT HYDRO","44.350","-79.817","ON","-8.2","0","-0.8","8.0","0","-32.0","0","70.5","0","121.0","78.2","0","102.0","","17","","",NA,"812.8","0.0","6112340"
"HANOVER","44.117","-81.000","ON","-7.7","0","-0.9","11.0","0","-31.0","0","131.4","0","159.0","173.0","0","158.0","28.0","19","","",NA,"797.8","0.0","6113329"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-10.9","0","-0.6","7.5","0","-35.5","0","87.4","1",NA,"92.5","5",NA,"","15","","",NA,"896.1","0.0","6113663"
"LAGOON CITY","44.547","-79.217","ON","-10.8","0",NA,"5.7","0","-31.1","0","",,NA,"",,NA,"","","",,NA,"892.0","0.0","6114295"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-9.6","0","-1.1","9.0","0","-34.0","0","191.0","0","216.0","217.0","0","198.0","15.0","23","","",NA,"854.8","0.0","6115127"
"MIDLAND HURONIA A","44.683","-79.933","ON","-9.3","0",NA,"8.0","0","-32.0","0","194.4","0",NA,"210.4","0",NA,"","28","","",NA,"847.1","0.0","6115130"
"MOONSTONE","44.633","-79.667","ON","-9.3","0",NA,"8.5","0","-33.5","0","165.2","0",NA,"198.6","0",NA,"27.0","23","","",NA,"846.1","0.0","6115389"
"MUSKOKA A","44.967","-79.300","ON","-11.5","0","-1.2","7.1","0","-37.0","0","173.9","0","199.0","213.8","0","230.0","54.0","22","",,NA,"913.6","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-9.0","0",NA,"7.0","0","-30.0","0","164.9","0",NA,"204.5","0",NA,"40.0","23","","",NA,"836.4","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-6.0","0","-0.6","12.5","0","-21.5","0","183.5","0","182.0","243.5","0","189.0","22.0","25","","",NA,"744.8","0.0","6116132"
"PORT LAW","44.250","-80.467","ON","-9.5","0",NA,"9.0","0","-29.0","0","149.0","0",NA,"198.1","0",NA,"26.0","25","","",NA,"851.9","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-14.1","0","-1.8","5.5","0","-42.5","0","68.6","0","142.0","118.2","0","187.0","27.0","17","","",NA,"995.4","0.0","6116702"
"PRICEVILLE","44.200","-80.633","ON","",,NA,"",,"",,"83.0","0",NA,"106.0","0",NA,"50.0","22","","",NA,"","","6116718"
"PROTON STATION","44.167","-80.517","ON","-9.1","0","-0.8","8.5","0","-31.0","0","136.5","0","164.0","174.3","0","162.0","","25","","",NA,"839.0","0.0","6116750"
"ROCKLYN","44.467","-80.633","ON","-8.6","0",NA,"10.0","0","-27.5","0","134.4","0",NA,"179.0","0",NA,"25.0","24","","",NA,"825.2","0.0","6117169"
"SHANTY BAY","44.400","-79.633","ON","-8.4","0","-0.6","8.0","0","-31.0","0","102.0","0","148.0","120.4","0","136.0","33.0","20","","",NA,"817.3","0.0","6117684"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"102.0","0",NA,"155.4","0",NA,"56.0","18","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-8.5","0","-1.5","10.5","0","-29.0","0","41.2","0","105.0","60.0","0","92.0","10.0","16","","",NA,"822.9","0.0","6119055"
"WIARTON A","44.746","-81.107","ON","-7.7","0","-1.4","10.4","0","-24.1","0","187.6","0","168.0","200.9","0","202.0","27.0","26","41.7","0","78.0","796.6","0.0","6119500"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","-8.0","4",NA,"6.6","2","-24.4","2","",,NA,"",,NA,"","","",,NA,"700.7","0.0","6119M51"
"THORNBURY SLAMA","44.567","-80.483","ON","-7.1","0","-0.9","11.0","0","-24.5","0","116.6","0","147.0","151.6","0","152.0","","24","","",NA,"779.2","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-7.8","0","-1.1","7.5","0","-28.0","0","42.9","0","112.0","53.5","0","100.0","14.0","16","64.8","0","103.0","799.3","0.0","611KBE0"
