"Environment and Climate Change Canada"
"Monthly Values for January - 2003"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-17.9","0","-0.6","5.6","0","-36.4","0","17.4","0","49.0","16.0","0","46.0","36.0","6","",,NA,"1112.9","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-18.7","1",NA,"3.7","1","-36.5","1","",,NA,"",,NA,"","","",,NA,"1101.1","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-15.4","0",NA,"5.8","0","-31.2","0","",,NA,"10.7","0",NA,"","2","",,NA,"1035.0","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-7.0","6",NA,"4.7","6","-19.9","5","",,NA,"",,NA,"","","",,NA,"625.8","0.0","6041222"
"GERALDTON A","49.783","-86.931","ON","-19.0","0","-0.3","2.4","0","-38.8","0","24.8","0","58.0","20.6","0","62.0","62.0","4","",,NA,"1145.7","0.0","6042716"
"FLINT","48.350","-89.683","ON","-13.8","0","1.0","8.0","0","-34.0","0","8.5","0","19.0","8.5","0","19.0","5.0","1","","",NA,"984.4","0.0","6042MJ7"
"PUKASKWA NATL PARK","48.600","-86.300","ON","-13.6","0",NA,"4.0","0","-33.5","0","",,NA,"24.8","0",NA,"","6","","",NA,"980.4","0.0","6046770"
"TERRACE BAY A","48.817","-87.100","ON","-15.8","0",NA,"4.7","0","-33.4","0","30.6","0",NA,"30.6","0",NA,"18.0","8","","",NA,"1046.9","0.0","6048231"
"THUNDER BAY A","48.369","-89.327","ON","-13.6","0",NA,"7.6","0","-29.7","0","8.4","0",NA,"8.4","0",NA,"5.0","1","",,NA,"979.0","0.0","6048261"
"THUNDER BAY AWOS","48.367","-89.317","ON","-13.3","2",NA,"7.6","2","-29.7","1","",,NA,"10.5","2",NA,"","4","",,NA,"907.4","0.0","6048264"
"TRANQUILLO RIDGE","48.233","-89.517","ON","-13.6","0","0.2","7.4","0","-29.4","0","16.2","0","26.0","16.2","0","26.0","11.0","2","","",NA,"979.6","0.0","6048864"
"UPSALA (AUT)","49.033","-90.467","ON","-16.2","3",NA,"5.8","3","-34.6","2","",,NA,"5.2","4",NA,"38.0","3","",,NA,"956.8","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-12.0","1",NA,"6.0","1","-27.8","1","",,NA,"",,NA,"","","",,NA,"899.2","0.0","6049443"
"WHITEFISH LAKE","48.283","-89.917","ON","-14.7","0","0.1","6.5","0","-32.0","0","17.0","0","32.0","17.0","0","32.0","20.0","3","","",NA,"1014.5","0.0","6049466"
"KATATOTA ISLAND (AUT)","49.713","-88.332","ON","-14.4","9",NA,"4.2","9","-29.9","1","",,NA,"",,NA,"","","",,NA,"711.9","0.0","604M002"
"ELLIOT LAKE A","46.351","-82.561","ON","-13.8","0",NA,"1.2","0","-30.5","0","62.6","0",NA,"39.0","0",NA,"26.0","9","",,NA,"985.4","0.0","6052259"
"SAULT STE MARIE A","46.483","-84.509","ON","-11.7","0","-1.8","4.8","0","-33.3","0","104.7","0","131.0","71.7","0","111.0","20.0","18","",,NA,"920.6","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-15.7","0","-1.7","2.8","0","-38.1","0","57.2","0","79.0","29.0","0","52.0","22.0","11","",,NA,"1045.4","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-10.8","5",NA,"2.1","5","-27.7","4","",,NA,"",,NA,"","","",,NA,"748.4","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-17.9","0","-2.3","1.2","0","-39.7","0","35.2","0","63.0","27.1","0","52.0","44.0","8","",,NA,"1114.4","0.0","6061361"
"MASSEY","46.193","-82.025","ON","-13.2","0","-2.1","3.0","0","-37.0","0","57.0","0","112.0","57.0","0","97.0","29.0","12","","",NA,"968.6","0.0","6065006"
"MONETVILLE","46.143","-80.307","ON","-14.8","0","-2.9","1.0","0","-35.0","0","78.4","0","124.0","78.4","0","97.0","","14","","",NA,"1017.5","0.0","6065250"
"SUDBURY A","46.625","-80.799","ON","-15.4","0","-2.4","0.7","0","-31.4","0","44.0","0","74.0","31.8","0","51.0","13.0","12","110.5","0","128.0","1034.5","0.0","6068150"
"BONNER LAKE","49.383","-82.124","ON","-18.7","0",NA,"-2.0","0","-39.0","0","34.8","0",NA,"34.8","0",NA,"59.0","12","","",NA,"1136.9","0.0","6070QK6"
"EARLTON AWOS","47.695","-79.849","ON","-17.7","2",NA,"0.2","2","-37.1","1","",,NA,"11.5","2",NA,"","4","",,NA,"1035.6","0.0","6072224"
"EARLTON A","47.700","-79.850","ON","-17.3","0","-1.1","0.2","0","-35.0","0","40.7","0","87.0","36.7","0","78.0","21.0","13","",,NA,"1095.7","0.0","6072225"
"KAPUSKASING A","49.414","-82.468","ON","-18.9","0","-1.0","0.1","0","-37.5","0","31.9","0","58.0","21.3","0","44.0","56.0","11","",,NA,"1144.5","0.0","6073975"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-21.1","0",NA,"-1.8","0","-42.5","0","",,NA,"21.5","0",NA,"","10","73.6","4",NA,"1211.1","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-18.4","0",NA,"-1.0","0","-40.8","0","",,NA,"23.7","0",NA,"","8","",,NA,"1129.8","0.0","6074211"
"MOOSONEE UA","51.267","-80.650","ON","-20.6","0","-0.6","-3.0","0","-38.0","0","32.0","0","80.0","32.0","0","97.0","46.0","10","81.5","0","87.0","1196.0","0.0","6075425"
"MOOSONEE A","51.291","-80.608","ON","-20.6","2",NA,"-2.8","2","-36.8","1","",,NA,"10.5","2",NA,"","4","",,NA,"1120.3","0.0","6075428"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-19.4","2",NA,"0.4","2","-39.5","0","2.4","25",NA,"22.4","5",NA,"69.0","8","",,NA,"1084.8","0.0","6075543"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-18.4","0","-1.6","-0.2","0","-39.4","0","38.6","0","67.0","32.6","0","63.0","46.0","11","",,NA,"1129.7","0.0","6078285"
"DWIGHT","45.383","-78.900","ON","-15.3","0","-3.7","-0.5","0","-37.5","0","113.6","0","137.0","114.0","0","107.0","75.0","21","","",NA,"1033.8","0.0","6082178"
"FRENCH R CHAUDIERE DAM","46.133","-80.017","ON","-14.6","6",NA,"1.0","0","-40.0","6","97.0","0",NA,"97.0","0",NA,"","15","","",NA,"815.5","0.0","6082612"
"NORTH BAY A","46.364","-79.423","ON","-15.6","0","-3.0","-0.4","0","-33.5","0","82.8","0","127.0","60.4","0","88.0","61.0","14","91.7","0","106.0","1040.4","0.0","6085700"
"GORE BAY A","45.883","-82.567","ON","-10.9","2",NA,"2.8","1","-28.7","1","",,NA,"16.0","1",NA,"","7","",,NA,"839.4","0.0","6092925"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-8.0","0",NA,"3.9","0","-23.9","0","",,NA,"0.0","1",NA,"","0","",,NA,"805.6","0.0","6093005"
"SANDFIELD","45.690","-81.982","ON","-11.6","0",NA,"2.0","0","-34.0","0","52.0","0",NA,"52.0","0",NA,"21.0","14","","",NA,"917.1","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-13.3","0",NA,"0.0","0","-29.5","0","35.2","0",NA,"35.2","0",NA,"14.0","11","","",NA,"970.9","0.0","6100285"
"AVONMORE","45.170","-74.971","ON","-13.1","0","-2.7","1.0","0","-32.0","0","52.2","0","103.0","52.2","0","67.0","","14","","",NA,"963.2","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-10.5","0","-2.7","3.0","0","-26.0","0","92.8","0","189.0","92.8","0","118.0","","17","","",NA,"882.8","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-14.2","0","-2.5","-0.5","0","-31.5","0","24.6","0","58.0","24.6","0","45.0","32.0","6","","",NA,"999.1","0.0","6101335"
"COMBERMERE","45.367","-77.617","ON","-14.7","0","-3.2","0.0","0","-35.0","0","39.0","0","85.0","39.0","0","62.0","26.0","14","","",NA,"1014.1","0.0","6101820"
"CORNWALL","45.016","-74.749","ON","-11.2","0","-2.7","1.0","0","-25.5","0","29.8","0","63.0","29.8","0","39.0","22.0","9","","",NA,"906.2","0.0","6101874"
"DALHOUSIE MILLS","45.317","-74.467","ON","-13.5","0","-2.5","0.0","0","-33.0","0","43.0","0","72.0","43.0","0","47.0","","13","","",NA,"977.8","0.0","6101958"
"GODFREY","44.567","-76.633","ON","-13.1","0","-4.6","3.0","0","-33.0","0","60.2","0","131.0","60.2","0","74.0","29.0","17","","",NA,"962.6","0.0","6102857"
"DRUMMOND CENTRE","45.032","-76.253","ON","-13.3","0","-3.5","0.0","0","-31.5","0","49.2","0","113.0","49.2","0","73.0","21.0","14","","",NA,"969.6","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-10.9","0",NA,"2.4","0","-28.5","0","",,NA,"",,NA,"","","",,NA,"895.6","0.0","6103024"
"HARTINGTON IHD","44.428","-76.690","ON","-11.7","0","-3.4","3.0","0","-28.0","0","79.0","0","185.0","79.0","0","105.0","49.0","16","","",NA,"921.0","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-12.4","0",NA,"1.2","0","-29.5","0","",,NA,"22.8","0",NA,"","8","",,NA,"943.6","0.0","6104027"
"KINGSTON PUMPING STATION","44.244","-76.481","ON","-10.8","0","-3.8","4.0","0","-29.5","0","91.0","0","184.0","91.0","0","111.0","36.0","22","","",NA,"893.9","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-12.1","13","-3.6","1.0","8","-32.5","7","64.4","0","162.0","64.4","0","91.0","35.0","16","","",NA,"541.0","0.0","6104725"
"MORRISBURG","44.924","-75.188","ON","-12.7","0","-3.1","0.5","0","-32.5","0","26.6","0","61.0","27.2","0","38.0","","11","","",NA,"952.1","0.0","6105460"
"NORTH GOWER","45.100","-75.742","ON","-13.1","0",NA,"1.0","0","-28.5","0","46.8","0",NA,"46.8","0",NA,"17.0","10","","",NA,"963.8","0.0","6105710"
"OAK VALLEY","45.001","-75.365","ON","-12.6","0",NA,"4.0","0","-31.0","0","30.6","0",NA,"30.6","0",NA,"","12","","",NA,"948.5","0.0","6105730"
"OMPAH","44.974","-76.856","ON","-14.3","0",NA,"1.5","0","-34.0","0","49.5","0",NA,"49.5","0",NA,"27.0","17","","",NA,"1000.0","0.0","6105760"
"OMPAH-SEITZ","45.054","-76.784","ON","-13.6","0",NA,"0.0","0","-28.0","0","52.0","0",NA,"52.0","0",NA,"24.0","17","","",NA,"978.9","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-12.6","0","-2.5","0.9","0","-26.9","0","33.1","0","75.0","33.6","0","53.0","19.0","12","","",NA,"949.9","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-13.1","1",NA,"0.9","1","-26.9","1","",,NA,"14.7","5",NA,"","4","19.6","28",NA,"933.0","0.0","6105978"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-13.5","0","-3.2","0.1","0","-27.2","0","37.7","0","70.0","22.1","0","34.0","21.0","9","",,NA,"977.3","0.0","6106000"
"PEMBROKE SE","45.750","-76.983","ON","-14.0","0",NA,"0.5","0","-29.0","0","29.2","0",NA,"29.2","0",NA,"21.0","9","","",NA,"993.5","0.0","6106369"
"PETAWAWA A","45.950","-77.317","ON","-15.0","1",NA,"-0.3","1","-33.6","0","",,NA,"16.0","2",NA,"","7","",,NA,"991.0","0.0","6106398"
"RUSSELL","45.263","-75.359","ON","-12.6","3","-2.4","1.0","3","-27.5","3","39.0","0","81.0","39.0","0","52.0","","11","","",NA,"856.2","0.0","6107247"
"ST. ALBERT","45.277","-75.056","ON","-13.5","0","-3.4","1.0","0","-31.0","0","33.0","0","64.0","33.0","0","39.0","","9","","",NA,"977.0","0.0","6107276"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-14.6","0",NA,"-0.5","0","-31.0","0","34.7","0",NA,"34.7","0",NA,"34.0","11","","",NA,"1012.1","0.0","610FC98"
"ALLISTON NELSON","44.151","-79.872","ON","-9.9","0","-3.4","4.0","0","-28.5","0","47.2","0","134.0","47.2","0","88.0","17.0","11","","",NA,"864.3","0.0","6110218"
"BARRIE (AUT)","44.383","-79.783","ON","-6.3","21",NA,"3.3","21","-16.4","21","",,NA,"",,NA,"","","",,NA,"242.7","0.0","6110552"
"BARRIE WPCC","44.376","-79.690","ON","-10.4","0","-2.7","4.0","0","-29.0","0","85.5","0","130.0","85.5","0","104.0","26.0","19","","",NA,"881.0","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-14.2","0","-3.5","0.5","0","-38.5","0","131.0","0","152.0","131.0","0","114.0","64.0","21","","",NA,"998.1","0.0","6110606"
"BEAUSOLEIL","44.850","-79.867","ON","-11.4","1",NA,"3.8","1","-34.6","0","",,NA,"57.4","8",NA,"","12","",,NA,"882.7","0.0","6110617"
"CHATSWORTH","44.395","-80.906","ON","-9.5","0","-2.6","4.0","0","-31.5","0","224.8","0","241.0","224.8","0","194.0","","24","","",NA,"853.2","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-11.6","0",NA,"3.0","0","-29.0","0","148.8","0",NA,"149.2","0",NA,"","23","95.4","0",NA,"917.2","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-8.0","0",NA,"4.7","0","-25.4","0","",,NA,"66.6","0",NA,"","18","",,NA,"805.3","0.0","6111792"
"COOKSTOWN","44.207","-79.695","ON","-11.2","0","-3.3","3.0","0","-33.5","0","61.7","0","164.0","62.5","0","111.0","15.0","15","","",NA,"904.5","0.0","6111859"
"DUNCHURCH","45.617","-79.883","ON","-14.8","0","-3.7","0.5","0","-40.0","0","125.4","0","155.0","125.4","0","120.0","69.0","15","","",NA,"1015.9","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-9.7","0","-2.7","3.0","0","-26.0","0","191.0","0","236.0","191.0","0","185.0","","22","","",NA,"860.1","0.0","6112171"
"HANOVER","44.116","-81.006","ON","-9.5","0","-2.7","4.0","0","-26.0","0","151.8","0","184.0","151.8","0","139.0","","28","","",NA,"852.3","0.0","6113329"
"HONEY HBR BEAUSOLEIL","44.850","-79.867","ON","-11.5","0",NA,"3.8","0","-34.6","0","",,NA,"79.3","0",NA,"","19","","",NA,"913.9","0.0","6113490"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-14.6","4","-4.4","1.0","0","-38.0","4","88.0","0","118.0","88.0","0","95.0","","15","","",NA,"881.3","0.0","6113663"
"LAGOON CITY","44.547","-79.217","ON","-11.8","0",NA,"2.2","0","-30.9","0","",,NA,"29.0","4",NA,"","9","",,NA,"925.1","0.0","6114295"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-10.8","0","-2.4","3.0","0","-36.0","0","175.5","0","199.0","175.5","0","160.0","55.0","21","","",NA,"893.2","0.0","6115127"
"MUSKOKA A","44.967","-79.300","ON","-13.9","0","-3.7","0.7","0","-37.4","0","122.0","0","140.0","69.0","0","74.0","51.0","18","",,NA,"990.4","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-11.0","0",NA,"4.0","0","-29.0","0","130.0","0",NA,"131.0","0",NA,"","22","","",NA,"898.2","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-8.5","1","-3.0","5.0","0","-25.0","1","171.4","0","170.0","175.2","0","136.0","36.0","24","","",NA,"793.8","0.0","6116132"
"PARRY SOUND CCG","45.344","-80.044","ON","-12.5","1",NA,"1.9","1","-35.9","1","",,NA,"59.2","8",NA,"","13","",,NA,"914.9","0.0","6116257"
"PARRY SOUND HARBOUR","45.335","-80.026","ON","-12.8","0",NA,"2.0","0","-38.0","0","118.3","0",NA,"118.3","0",NA,"","22","","",NA,"954.8","0.0","6116262"
"PORT LAW","44.250","-80.467","ON","-11.6","0",NA,"2.0","0","-31.0","0","171.0","0",NA,"172.0","0",NA,"25.0","22","","",NA,"918.7","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-16.2","0","-3.9","0.0","0","-38.5","0","85.2","0","176.0","85.2","0","135.0","53.0","13","","",NA,"1060.2","0.0","6116702"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"94.0","0",NA,"94.0","0",NA,"54.0","18","","",NA,"","","6116718"
"ROCKLYN","44.467","-80.633","ON","-10.8","0",NA,"2.5","0","-30.0","0","232.6","0",NA,"232.6","0",NA,"65.0","27","","",NA,"893.6","0.0","6117169"
"SHANTY BAY","44.399","-79.633","ON","-11.2","0","-3.4","3.5","0","-33.0","0","128.2","0","185.0","128.2","0","144.0","61.0","17","","",NA,"903.9","0.0","6117684"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"131.2","0",NA,"131.2","0",NA,"50.0","22","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-11.1","0","-4.1","3.0","0","-31.0","0","66.0","0","168.0","66.0","0","102.0","26.0","15","","",NA,"902.2","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-9.5","0",NA,"3.0","0","-25.0","0","172.8","0",NA,"173.0","0",NA,"42.0","20","","",NA,"854.0","0.0","6119274"
"WIARTON A","44.746","-81.107","ON","-8.9","0","-2.7","4.3","0","-27.1","0","137.4","0","123.0","113.5","0","114.0","53.0","22","59.3","0","111.0","835.4","0.0","6119500"
"WILDER LAKE","44.155","-80.759","ON","-10.3","0",NA,"3.0","0","-28.0","0","209.5","0",NA,"209.5","0",NA,"","24","","",NA,"878.0","0.0","6119511"
"EGBERT CS","44.233","-79.783","ON","-10.6","1",NA,"4.2","1","-29.9","1","",,NA,"20.6","5",NA,"","8","94.4","4",NA,"856.5","0.0","611E001"
"THORNBURY SLAMA","44.574","-80.485","ON","-8.7","0","-2.4","4.0","0","-26.0","0","114.4","0","145.0","114.4","0","114.0","34.0","17","","",NA,"828.5","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-10.2","0","-3.5","4.0","0","-29.5","0","54.6","0","142.0","54.6","0","103.0","12.0","13","64.8","0","103.0","874.2","0.0","611KBE0"
"BLYTH","43.718","-81.384","ON","-9.8","0","-2.8","3.5","0","-25.0","0","214.1","0","205.0","214.1","0","164.0","","22","","",NA,"861.0","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-8.7","0",NA,"3.0","0","-22.7","0","",,NA,"",,NA,"","","",,NA,"827.8","0.0","6121940"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-7.4","0",NA,"3.5","0","-22.8","0","",,NA,"0.0","1",NA,"","0","",,NA,"787.6","0.0","61219J2"
"EXETER","43.350","-81.500","ON","-8.0","0","-2.5","5.0","0","-21.0","0","73.0","0","129.0","73.0","0","88.0","","19","","",NA,"806.1","0.0","6122370"
"GODERICH","43.767","-81.717","ON","-7.1","0",NA,"4.7","0","-23.3","0","",,NA,"",,NA,"","","",,NA,"777.2","0.0","6122847"
"NAIRN","43.094","-81.573","ON","-8.6","0",NA,"6.0","0","-26.5","0","77.0","0",NA,"77.6","0",NA,"22.0","20","","",NA,"825.5","0.0","6124123"
"KINCARDINE","44.173","-81.623","ON","-6.8","0",NA,"5.0","0","-25.0","0","153.0","0",NA,"153.0","0",NA,"45.0","24","","",NA,"769.9","0.0","6124127"
"PETROLIA TOWN","42.883","-82.167","ON","-7.2","0","-2.3","7.0","0","-21.0","0","34.2","0","87.0","34.6","0","52.0","6.0","12","","",NA,"782.1","0.0","6126499"
"SARNIA AIRPORT","42.992","-82.305","ON","-7.3","0","-2.6","7.4","0","-19.2","0","21.9","0","71.0","20.8","0","40.0","6.0","6","88.8","0","109.0","785.1","0.0","6127514"
"TARA","44.519","-81.157","ON","-8.9","0","-2.9","6.0","0","-33.0","0","201.0","0","147.0","201.0","0","118.0","50.0","20","","",NA,"835.2","0.0","6128206"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"107.6","0",NA,"107.6","0",NA,"","13","","",NA,"","","6129660"
"THEDFORD","43.176","-81.856","ON","-7.0","0","-2.8","6.0","0","-22.0","0","65.0","0","145.0","65.0","0","88.0","28.0","13","","",NA,"776.3","0.0","612HKLR"
"AMHERSTBURG","42.103","-83.094","ON","-6.4","0","-3.4","7.0","0","-20.0","0","25.0","0","95.0","25.0","0","38.0","2.0","5","","",NA,"755.7","0.0","6130257"
"AYLMER","42.767","-80.983","ON","-7.7","0",NA,"5.0","0","-22.0","0","36.0","0",NA,"36.0","0",NA,"7.0","5","","",NA,"798.0","0.0","6130411"
"BELLE RIVER","42.300","-82.700","ON","-6.4","1",NA,"7.1","1","-18.4","0","",,NA,"",,NA,"","","",,NA,"733.1","0.0","6130681"
"CHATHAM WPCP","42.390","-82.215","ON","-6.7","0","-3.2","6.0","0","-19.5","0","30.8","0","99.0","30.8","0","49.0","4.0","8","","",NA,"766.9","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-8.1","0",NA,"5.3","0","-26.8","0","",,NA,"11.8","0",NA,"","3","79.2","5",NA,"810.1","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-6.9","0","-2.8","5.0","0","-26.5","0","54.9","0","123.0","57.9","0","73.0","11.0","18","","",NA,"773.4","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-8.2","0","-3.7","4.0","0","-23.0","0","24.5","0","97.0","24.5","0","41.0","","9","","",NA,"811.1","0.0","6133120"
"HARROW CDA AUTO","42.033","-82.900","ON","-7.4","0",NA,"4.4","0","-22.0","0","",,NA,"46.7","0",NA,"","12","129.1","5",NA,"788.2","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-5.8","2","-2.1","4.5","0","-20.0","2","18.0","0","64.0","18.0","0","29.0","5.0","6","","",NA,"690.2","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","-6.0","0",NA,"5.0","0","-14.9","0","",,NA,"",,NA,"","","",,NA,"745.3","0.0","6134F10"
