"Environment and Climate Change Canada"
"Monthly Values for January - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-17.5","0",NA,"3.0","0","-42.2","0","",,NA,"32.4","0",NA,"46.0","8","",,NA,"1101.3","0.0","6075543"
"TIMMINS CLIMATE","48.557","-81.390","ON","-15.5","0",NA,"8.0","0","-39.7","0","",,NA,"45.4","0",NA,"15.0","17","",,NA,"1039.1","0.0","6078282"
"TIMMINS","48.571","-81.377","ON","-15.5","0",NA,"8.0","0","-39.6","0","",,NA,"",,NA,"","","",,NA,"1038.9","0.0","6078286"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","-0.8","23",NA,"10.1","1","-13.1","23","",,NA,"152.4","0",NA,"19.0","28","",,NA,"150.6","0.0","6080192"
"NORTH BAY A","46.364","-79.423","ON","-7.2","14","5.4","5.9","14","-27.5","14","17.8","14",NA,"33.6","14",NA,"","9","",,NA,"427.9","0.0","6085700"
"NORTH BAY A","46.364","-79.424","ON","-15.6","17",NA,"6.3","17","-36.9","17","59.4","17",NA,"86.0","17",NA,"30.0","8","",,NA,"470.1","0.0","6085701"
"GORE BAY CLIMATE","45.883","-82.567","ON","-7.1","0",NA,"9.1","0","-28.9","0","",,NA,"78.2","2",NA,"19.0","11","",,NA,"778.9","0.0","6092920"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-3.3","2",NA,"9.1","2","-21.5","1","",,NA,"",,NA,"","","",,NA,"617.8","0.0","6093005"
"SANDFIELD","45.690","-81.982","ON","-7.2","0",NA,"9.5","0","-31.0","0","78.0","0",NA,"150.9","0",NA,"31.0","22","","",NA,"782.0","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-8.6","0",NA,"12.0","0","-29.5","0","35.4","0",NA,"68.4","0",NA,"6.0","11","","",NA,"824.7","0.0","6100285"
"BROCKVILLE CLIMATE","44.635","-75.748","ON","-6.3","0",NA,"14.7","0","-26.3","0","",,NA,"54.7","0",NA,"1.0","9","",,NA,"753.7","0.0","6100970"
"BROCKVILLE PCC","44.600","-75.667","ON","-5.5","0","2.4","15.0","0","-27.0","0","22.2","0","45.0","58.5","0","75.0","0.0","10","","",NA,"727.4","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-11.0","9","0.8","8.0","9","-33.5","9","20.6","9",NA,"45.6","9",NA,"30.0","8","","",NA,"638.1","0.0","6101335"
"CORNWALL","45.016","-74.749","ON","-7.4","1","1.1","17.0","1","-28.0","1","57.5","1",NA,"78.4","1",NA,"0.0","11","","",NA,"760.8","0.0","6101874"
"DRUMMOND CENTRE","45.032","-76.253","ON","-8.3","1","1.5","13.0","1","-28.0","1","42.0","1",NA,"78.4","1",NA,"","10","","",NA,"787.9","0.0","6102J13"
"HARTINGTON IHD","44.428","-76.690","ON","-6.0","0","2.3","11.5","0","-26.0","0","15.0","0","35.0","69.4","0","92.0","0.0","11","","",NA,"743.9","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-8.5","1",NA,"10.6","1","-27.6","0","",,NA,"155.3","5",NA,"1.0","24","",,NA,"793.5","0.0","6104027"
"KINGSTON CLIMATE","44.223","-76.599","ON","-4.5","0",NA,"10.6","0","-24.1","0","",,NA,"45.5","0",NA,"","10","",,NA,"698.8","0.0","6104142"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-2.2","14","6.3","15.0","14","-21.5","14","0.6","14",NA,"33.2","14",NA,"0.0","4","","",NA,"342.6","0.0","6104725"
"OMPAH-SEITZ","45.054","-76.784","ON","-8.4","0",NA,"10.0","0","-31.0","0","34.5","0",NA,"80.1","0",NA,"","12","","",NA,"818.5","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-8.7","0","1.4","12.0","0","-29.5","0","36.3","0","82.0","67.2","0","107.0","22.0","10","","",NA,"828.8","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-8.8","1",NA,"11.8","1","-29.5","1","",,NA,"61.0","1",NA,"31.0","12","",,NA,"805.4","0.0","6105978"
"OTTAWA INT'L","45.317","-75.667","ON","-9.1","0",NA,"11.7","0","-28.9","0","46.6","0",NA,"60.8","0",NA,"25.0","12","",,NA,"839.9","0.0","6106001"
"PEMBROKE CLIMATE","45.860","-77.252","ON","-11.3","0",NA,"9.5","0","-35.7","0","",,NA,"72.2","0",NA,"37.0","16","",,NA,"908.7","0.0","6106367"
"PETAWAWA AWOS 2","45.950","-77.317","ON","-10.8","0",NA,"7.1","0","-36.6","0","",,NA,"67.5","0",NA,"","15","",,NA,"892.3","0.0","6106396"
"RUSSELL","45.263","-75.359","ON","-9.4","4","0.8","11.5","4","-29.5","4","41.0","4",NA,"86.0","4",NA,"","12","","",NA,"738.8","0.0","6107247"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-10.4","0",NA,"7.5","0","-33.5","0","46.1","0",NA,"75.5","0",NA,"44.0","15","","",NA,"881.5","0.0","610FC98"
"BALACLAVA","44.670","-80.777","ON","",,NA,"",,"",,"121.6","1",NA,"177.4","1",NA,"0.0","22","","",NA,"","","6110470"
"BALDWIN","44.267","-79.319","ON","-6.6","7",NA,"13.0","7","-28.0","7","25.6","7",NA,"25.6","7",NA,"0.0","8","","",NA,"589.4","0.0","6110480"
"BARRIE LANDFILL","44.385","-79.736","ON","-6.9","18",NA,"11.5","12","-22.0","10","57.7","7",NA,"89.6","7",NA,"","18","","",NA,"323.8","0.0","6110556"
"BEATRICE CLIMATE","45.140","-79.403","ON","-8.0","0",NA,"9.7","0","-36.3","0","",,NA,"114.4","0",NA,"13.0","18","",,NA,"807.4","0.0","6110607"
"CHATSWORTH","44.395","-80.906","ON","-4.3","2","2.7","12.0","2","-23.0","1","123.4","1",NA,"160.3","1",NA,"","25","","",NA,"645.3","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-5.7","0",NA,"11.5","0","-30.0","0","89.2","0",NA,"128.8","0",NA,"8.0","23","","",NA,"735.4","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-2.6","0",NA,"15.3","0","-24.8","0","",,NA,"71.1","1",NA,"","13","",,NA,"638.9","0.0","6111792"
"DUNCHURCH","45.617","-79.883","ON","-9.3","0","1.7","9.5","0","-38.5","0","88.2","0","109.0","191.6","0","184.0","22.0","18","","",NA,"847.3","0.0","6112133"
"MARKDALE","44.269","-80.712","ON","-4.7","2",NA,"12.0","2","-25.0","2","81.6","2",NA,"151.6","2",NA,"2.0","23","","",NA,"657.2","0.0","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-5.6","12","2.9","13.0","12","-31.0","12","18.0","12",NA,"18.0","12",NA,"0.0","5","","",NA,"447.7","0.0","6115127"
"MUSKOKA A","44.967","-79.300","ON","",,"","",,"",,"103.2","0","118.0","114.2","0","123.0","13.0","17","","",NA,"","","6115525"
"MUSKOKA","44.975","-79.303","ON","-6.7","10",NA,"6.8","10","-25.6","10","",,NA,"38.7","12",NA,"","5","",,NA,"519.5","0.0","6115529"
"NIPISSING","46.100","-79.521","ON","",,NA,"",,"",,"33.6","4",NA,"88.8","4",NA,"10.0","12","","",NA,"","","6115669"
"PARRY SOUND CCG","45.344","-80.044","ON","-6.1","0",NA,"10.0","0","-28.6","0","",,NA,"135.8","0",NA,"1.0","14","",,NA,"748.2","0.0","6116257"
"PARRY SOUND HARBOUR","45.335","-80.026","ON","-6.2","5",NA,"11.0","5","-31.0","5","61.4","5",NA,"139.0","5",NA,"","16","","",NA,"628.9","0.0","6116262"
"PORT LAW","44.250","-80.467","ON","-5.6","0",NA,"12.0","0","-29.0","0","80.0","0",NA,"138.0","0",NA,"3.0","24","","",NA,"730.7","0.0","6116679"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"59.0","0",NA,"93.0","0",NA,"3.0","19","","",NA,"","","6116718"
"RAVENSCLIFFE","45.354","-79.270","ON","-8.3","0",NA,"8.0","0","-34.5","0","67.2","0",NA,"133.8","0",NA,"27.0","18","","",NA,"814.8","0.0","6116901"
"SHANTY BAY","44.399","-79.633","ON","-4.9","0","2.8","12.0","0","-30.5","0","65.9","0","95.0","107.0","0","120.0","1.0","20","","",NA,"710.5","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-5.6","0",NA,"11.1","0","-31.0","0","",,NA,"74.7","0",NA,"4.0","18","",,NA,"730.2","0.0","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"88.6","1",NA,"202.8","1",NA,"20.0","20","","",NA,"","","6117981"
"THORNBURY 3","44.551","-80.468","ON","",,NA,"",,"",,"96.0","0",NA,"153.2","0",NA,"0.0","24","","",NA,"","","6118240"
"UDORA","44.263","-79.161","ON","-4.9","0","2.2","13.0","0","-27.5","0","33.0","0","84.0","70.4","0","108.0","0.0","18","","",NA,"709.3","0.0","6119055"
"WIARTON A","44.746","-81.107","ON","-3.7","0","2.6","12.8","0","-22.9","0","142.0","0","127.0","185.2","0","186.0","3.0","20","35.1","0","66.0","672.8","0.0","6119500"
"BORDEN AWOS","44.272","-79.912","ON","-4.3","0",NA,"14.0","0","-30.2","0","",,NA,"37.0","4",NA,"","5","",,NA,"691.3","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","2.3","18",NA,"13.4","0","-6.3","18","",,NA,"42.6","0",NA,"","6","",,NA,"203.7","0.0","611E001"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-3.0","0",NA,"8.4","0","-19.5","0","",,NA,"",,NA,"","","",,NA,"651.8","0.0","61219J2"
"GODERICH","43.767","-81.717","ON","-2.4","0",NA,"14.9","0","-16.6","0","",,NA,"74.9","0",NA,"","12","",,NA,"631.1","0.0","6122847"
"KINCARDINE","44.173","-81.623","ON","-2.6","6",NA,"13.5","6","-17.0","6","79.6","6",NA,"139.2","6",NA,"0.0","21","","",NA,"515.1","0.0","6124127"
"PETROLIA ROKEBY","42.856","-82.049","ON","-3.2","0",NA,"15.0","0","-18.0","0","11.2","0",NA,"89.8","0",NA,"0.0","11","","",NA,"656.5","0.0","6126498"
"SARNIA","42.999","-82.309","ON","-2.7","2",NA,"14.7","2","-17.9","2","",,NA,"152.5","2",NA,"","18","",,NA,"601.4","0.0","6127510"
"SARNIA CLIMATE","43.000","-82.300","ON","-2.8","0",NA,"14.7","0","-17.8","0","",,NA,"82.2","0",NA,"","9","",,NA,"644.1","0.0","6127519"
"TOBERMORY RCS","45.233","-81.633","ON","-4.4","0",NA,"7.9","0","-19.5","0","",,NA,"160.0","0",NA,"14.0","19","",,NA,"694.8","0.0","6128330"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"82.0","0",NA,"146.0","0",NA,"3.0","21","","",NA,"","","6129660"
"THEDFORD","43.176","-81.856","ON","-2.2","0","2.0","24.5","0","-16.5","0","29.0","0","65.0","94.0","0","127.0","0.0","14","","",NA,"627.2","0.0","612HKLR"
"AMHERSTBURG","42.103","-83.094","ON","-3.3","24","-0.3","13.0","22","-18.0","24","12.0","18",NA,"27.2","18",NA,"","5","","",NA,"149.0","0.0","6130257"
"CHATHAM WPCP","42.390","-82.215","ON","-8.9","24","-5.3","4.0","24","-17.0","24","6.0","24",NA,"6.0","24",NA,"","1","","",NA,"188.5","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-3.1","0",NA,"15.6","0","-17.0","0","",,NA,"110.9","1",NA,"","8","",,NA,"653.8","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-3.3","6","0.8","14.0","6","-18.0","6","9.8","6",NA,"9.8","6",NA,"0.0","5","","",NA,"533.4","0.0","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","-1.8","0",NA,"16.4","0","-16.6","0","21.6","0",NA,"104.4","0",NA,"0.0","9","","",NA,"612.3","0.0","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","-2.2","0",NA,"13.6","0","-17.3","0","",,NA,"102.8","2",NA,"1.0","9","",,NA,"625.6","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-1.9","4","1.8","12.0","4","-18.0","4","4.0","4",NA,"78.4","4",NA,"0.0","6","","",NA,"537.2","0.0","6134190"
"NEW GLASGOW","42.514","-81.636","ON","-2.4","0","2.0","12.5","0","-18.0","0","13.3","0","53.0","97.3","0","167.0","0.0","11","","",NA,"631.5","0.0","6135583"
"PORT COLBORNE","42.883","-79.250","ON","-0.9","7","2.8","15.0","7","-16.0","7","8.2","7",NA,"61.4","7",NA,"0.0","10","","",NA,"453.4","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","0.1","0",NA,"17.2","0","-11.7","0","",,NA,"73.2","0",NA,"","5","",,NA,"556.4","0.0","6136699"
"RAINHAM CENTURY FARM","42.850","-79.767","ON","-4.1","4",NA,"6.5","4","-16.5","4","9.0","4",NA,"37.0","4",NA,"0.0","9","","",NA,"596.3","0.0","6137135"
"RIDGETOWN RCS","42.450","-81.883","ON","-2.6","0",NA,"13.9","0","-17.3","0","",,NA,"74.5","0",NA,"","8","",,NA,"639.3","0.0","6137154"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"15.3","0",NA,"73.0","0",NA,"0.0","10","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","-2.9","9","1.8","13.5","5","-17.0","5","8.0","5",NA,"87.2","5",NA,"0.0","9","","",NA,"459.2","0.0","6137362"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","-1.0","0",NA,"13.7","0","-15.5","0","",,NA,"",,NA,"","","",,NA,"588.5","0.0","6137937"
"TILLSONBURG NORTH","42.861","-80.741","ON","-2.3","0",NA,"14.5","0","-16.5","0","12.4","0",NA,"118.8","0",NA,"0.0","12","","",NA,"628.7","0.0","6138269"
"TILLSONBURG WWTP","42.855","-80.722","ON","",,NA,"",,"",,"13.0","0",NA,"109.1","0",NA,"0.0","10","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-1.0","0",NA,"17.5","0","-15.5","0","19.8","0",NA,"99.0","0",NA,"0.0","10","","",NA,"587.6","0.0","6139141"
"VINELAND STATION RCS","43.183","-79.400","ON","-0.5","0",NA,"17.4","0","-14.8","0","",,NA,"81.6","2",NA,"4.0","7","",,NA,"575.0","0.0","6139148"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"23.4","0",NA,"96.8","0",NA,"","13","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-0.8","16","3.5","15.0","16","-16.0","16","8.0","16",NA,"34.9","16",NA,"","6","","",NA,"282.6","0.0","6139445"
"WELLAND-PELHAM","42.967","-79.333","ON","-1.9","0",NA,"15.0","0","-16.4","0","",,NA,"67.8","1",NA,"7.0","8","",,NA,"617.3","0.0","6139449"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-1.3","0",NA,"15.5","0","-17.5","0","10.2","0",NA,"88.7","0",NA,"0.0","10","","",NA,"598.2","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","-1.8","0","2.0","15.6","0","-17.5","0","31.4","0","84.0","86.8","0","140.0","0.0","13","",,NA,"613.5","0.0","6139525"
"ERIEAU (AUT)","42.250","-81.900","ON","-1.7","0",NA,"11.4","0","-16.5","0","",,NA,"",,NA,"","","",,NA,"610.6","0.0","613KLLM"
"BRANTFORD MOE","43.133","-80.233","ON","0.3","20","6.2","13.3","18","-9.0","18","4.6","18",NA,"13.3","18",NA,"","4","","",NA,"195.2","0.0","6140954"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"28.4","0",NA,"120.0","0",NA,"0.0","14","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-4.8","0",NA,"12.8","0","-25.5","0","",,NA,"80.5","2",NA,"","12","",,NA,"705.4","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-4.9","0","2.4","12.5","0","-25.0","0","37.2","0","93.0","99.6","0","147.0","0.0","15","","",NA,"710.9","0.0","6142400"
